,timestamp,topic,source,ux,uy,uz,uyaw
,1772303652.947512,/drone1/cmd_vel,manual,0,0,0,0
,1772303652.949095,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303652.969267,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303652.989234,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.009220,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.029274,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.049227,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.069169,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.091416,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.111397,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.129220,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.150120,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.169265,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.189266,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.209345,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.229357,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.249200,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.269247,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.289196,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.313371,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.329477,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.349163,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.369310,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.389377,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.409343,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.429458,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.449175,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.469381,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.489236,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.509367,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.529312,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.549213,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.569217,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.589169,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.609609,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.629334,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.649247,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.669285,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.692505,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.709426,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.729433,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.749260,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.769270,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.792361,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.809275,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.829511,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.849165,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.869213,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.889266,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.909214,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.929374,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.949215,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.970149,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303653.992703,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.009374,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.029318,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.049250,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.069306,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.089348,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.109298,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.129306,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.149200,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.169222,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.194793,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.209268,/drone1/cmd_vel,manual,0,0.3,0,0
,1772303654.229423,/drone1/cmd_vel,manual,0,0.3,0,0
