,timestamp,topic,source,ux,uy,uz,uyaw
,1772303748.881365,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303748.928985,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303748.977335,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303748.982860,/drone1/cmd_vel,manual,0,0,0,0
,1772303749.446930,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.499428,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.551430,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.603578,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.655784,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.706963,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303749.712123,/drone1/cmd_vel,manual,0,0,0,0
,1772303751.015348,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303751.067512,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303751.119206,/drone1/cmd_vel,manual,0,0,0.2,0
,1772303751.128133,/drone1/cmd_vel,manual,0,0,0,0
,1772303769.555341,/drone1/cmd_vel,manual,0,0,0,0
,1772303769.555389,/drone1/cmd_vel,controller,0,0,0,0
,1772303769.578093,/drone1/cmd_vel,manual,0,0,0.00949187,0
,1772303769.595585,/drone1/cmd_vel,manual,0,0,0.0189674,0
,1772303769.615644,/drone1/cmd_vel,manual,0,0,0.0284105,0
,1772303769.637578,/drone1/cmd_vel,manual,0,0,0.0378048,0
,1772303769.656310,/drone1/cmd_vel,manual,0,0,0.0471343,0
,1772303769.675642,/drone1/cmd_vel,manual,0,0,0.0563834,0
,1772303769.695532,/drone1/cmd_vel,manual,0,0,0.0655364,0
,1772303769.715574,/drone1/cmd_vel,manual,0,0,0.0745781,0
,1772303769.735535,/drone1/cmd_vel,manual,0,0,0.0834935,0
,1772303769.755497,/drone1/cmd_vel,manual,0,0,0.0922682,0
,1772303769.775474,/drone1/cmd_vel,manual,0,0,0.100888,0
,1772303769.795511,/drone1/cmd_vel,manual,0,0,0.109339,0
,1772303769.815617,/drone1/cmd_vel,manual,0,0,0.117609,0
,1772303769.835468,/drone1/cmd_vel,manual,0,0,0.125684,0
,1772303769.855611,/drone1/cmd_vel,manual,0,0,0.133554,0
,1772303769.875538,/drone1/cmd_vel,manual,0,0,0.141206,0
,1772303769.895580,/drone1/cmd_vel,manual,0,0,0.148629,0
,1772303769.915568,/drone1/cmd_vel,manual,0,0,0.155815,0
,1772303769.935645,/drone1/cmd_vel,manual,0,0,0.162753,0
,1772303769.955461,/drone1/cmd_vel,manual,0,0,0.169435,0
,1772303769.975524,/drone1/cmd_vel,manual,0,0,0.175853,0
,1772303769.995504,/drone1/cmd_vel,manual,0,0,0.182001,0
,1772303770.015445,/drone1/cmd_vel,manual,0,0,0.187872,0
,1772303770.035676,/drone1/cmd_vel,manual,0,0,0.19346,0
,1772303770.055477,/drone1/cmd_vel,manual,0,0,0.198762,0
,1772303770.075510,/drone1/cmd_vel,manual,0,0,0.203772,0
,1772303770.095628,/drone1/cmd_vel,manual,0,0,0.20849,0
,1772303770.115430,/drone1/cmd_vel,manual,0,0,0.212912,0
,1772303770.135670,/drone1/cmd_vel,manual,0,0,0.217037,0
,1772303770.155415,/drone1/cmd_vel,manual,0,0,0.220865,0
,1772303770.176794,/drone1/cmd_vel,manual,0,0,0.224396,0
,1772303770.195492,/drone1/cmd_vel,manual,0,0,0.227632,0
,1772303770.215550,/drone1/cmd_vel,manual,0,0,0.230575,0
,1772303770.235511,/drone1/cmd_vel,manual,0,0,0.233228,0
,1772303770.255615,/drone1/cmd_vel,manual,0,0,0.235594,0
,1772303770.275465,/drone1/cmd_vel,manual,0,0,0.237678,0
,1772303770.295472,/drone1/cmd_vel,manual,0,0,0.239484,0
,1772303770.315516,/drone1/cmd_vel,manual,0,0,0.24102,0
,1772303770.335624,/drone1/cmd_vel,manual,0,0,0.242291,0
,1772303770.355475,/drone1/cmd_vel,manual,0,0,0.243305,0
,1772303770.375464,/drone1/cmd_vel,manual,0,0,0.244069,0
,1772303770.395635,/drone1/cmd_vel,manual,0,0,0.244593,0
,1772303770.415655,/drone1/cmd_vel,manual,0,0,0.244884,0
,1772303770.435673,/drone1/cmd_vel,manual,0,0,0.244953,0
,1772303770.458918,/drone1/cmd_vel,manual,0,0,0.244809,0
,1772303770.475507,/drone1/cmd_vel,manual,0,0,0.244463,0
,1772303770.495653,/drone1/cmd_vel,manual,0,0,0.243926,0
,1772303770.515513,/drone1/cmd_vel,manual,0,0,0.243209,0
,1772303770.536496,/drone1/cmd_vel,manual,0,0,0.242324,0
,1772303770.555523,/drone1/cmd_vel,manual,0,0,0.241281,0
,1772303770.575692,/drone1/cmd_vel,manual,0,0,0.240094,0
,1772303770.595540,/drone1/cmd_vel,manual,0,0,0.238773,0
,1772303770.615506,/drone1/cmd_vel,manual,0,0,0.237333,0
,1772303770.636102,/drone1/cmd_vel,manual,0,0,0.235784,0
,1772303770.663205,/drone1/cmd_vel,manual,0,0,0.23414,0
,1772303770.675526,/drone1/cmd_vel,manual,0,0,0.232412,0
,1772303770.696200,/drone1/cmd_vel,manual,0,0,0.230613,0
,1772303770.715630,/drone1/cmd_vel,manual,0,0,0.228755,0
,1772303770.735720,/drone1/cmd_vel,manual,0,0,0.226851,0
,1772303770.755532,/drone1/cmd_vel,manual,0,0,0.224912,0
,1772303770.775688,/drone1/cmd_vel,manual,0,0,0.22295,0
,1772303770.795518,/drone1/cmd_vel,manual,0,0,0.220976,0
,1772303770.815638,/drone1/cmd_vel,manual,0,0,0.219002,0
,1772303770.835537,/drone1/cmd_vel,manual,0,0,0.217038,0
,1772303770.855481,/drone1/cmd_vel,manual,0,0,0.215095,0
,1772303770.875440,/drone1/cmd_vel,manual,0,0,0.213183,0
,1772303770.895492,/drone1/cmd_vel,manual,0,0,0.21131,0
,1772303770.915535,/drone1/cmd_vel,manual,0,0,0.209488,0
,1772303770.935519,/drone1/cmd_vel,manual,0,0,0.207723,0
,1772303770.955592,/drone1/cmd_vel,manual,0,0,0.206024,0
,1772303770.975526,/drone1/cmd_vel,manual,0,0,0.204398,0
,1772303770.995579,/drone1/cmd_vel,manual,0,0,0.202853,0
,1772303771.015632,/drone1/cmd_vel,manual,0,0,0.201395,0
,1772303771.035515,/drone1/cmd_vel,manual,0,0,0.200029,0
,1772303771.055552,/drone1/cmd_vel,manual,0,0,0.198762,0
,1772303771.078442,/drone1/cmd_vel,manual,0,0,0.197596,0
,1772303771.095514,/drone1/cmd_vel,manual,0,0,0.196537,0
,1772303771.115585,/drone1/cmd_vel,manual,0,0,0.195587,0
,1772303771.135688,/drone1/cmd_vel,manual,0,0,0.194749,0
,1772303771.155500,/drone1/cmd_vel,manual,0,0,0.194026,0
,1772303771.175512,/drone1/cmd_vel,manual,0,0,0.193417,0
,1772303771.195519,/drone1/cmd_vel,manual,0,0,0.192925,0
,1772303771.215750,/drone1/cmd_vel,manual,0,0,0.19255,0
,1772303771.235530,/drone1/cmd_vel,manual,0,0,0.19229,0
,1772303771.255499,/drone1/cmd_vel,manual,0,0,0.192144,0
,1772303771.275532,/drone1/cmd_vel,manual,0,0,0.192112,0
,1772303771.295486,/drone1/cmd_vel,manual,0,0,0.19219,0
,1772303771.315766,/drone1/cmd_vel,manual,0,0,0.192376,0
,1772303771.335487,/drone1/cmd_vel,manual,0,0,0.192666,0
,1772303771.355585,/drone1/cmd_vel,manual,0,0,0.193058,0
,1772303771.378790,/drone1/cmd_vel,manual,0,0,0.193545,0
