,timestamp,topic,source,ux,uy,uz,uyaw
,1772302002.279843,/drone1/cmd_vel,manual,0,0,-0.2,0
,1772302002.327767,/drone1/cmd_vel,manual,0,0,-0.2,0
,1772302002.336023,/drone1/cmd_vel,manual,0,0,0,0
,1772302034.481773,/drone1/cmd_vel,manual,0,0,0,0
,1772302034.483082,/drone1/cmd_vel,manual,0,0,0,0
,1772302034.506405,/drone1/cmd_vel,manual,0.00949187,0,0,0
,1772302034.523253,/drone1/cmd_vel,manual,0.0189674,0,0,0
,1772302034.543567,/drone1/cmd_vel,manual,0.0284105,0,0,0
,1772302034.563227,/drone1/cmd_vel,manual,0.0378048,0,0,0
,1772302034.583164,/drone1/cmd_vel,manual,0.0471343,0,0,0
,1772302034.605769,/drone1/cmd_vel,manual,0.0563834,0,0,0
,1772302034.623304,/drone1/cmd_vel,manual,0.0655364,0,0,0
,1772302034.643372,/drone1/cmd_vel,manual,0.0745781,0,0,0
,1772302034.663223,/drone1/cmd_vel,manual,0.0834935,0,0,0
,1772302034.683255,/drone1/cmd_vel,manual,0.0922682,0,0,0
,1772302034.703290,/drone1/cmd_vel,manual,0.100888,0,0,0
,1772302034.723548,/drone1/cmd_vel,manual,0.109339,0,0,0
,1772302034.743159,/drone1/cmd_vel,manual,0.117609,0,0,0
,1772302034.765180,/drone1/cmd_vel,manual,0.125684,0,0,0
,1772302034.783221,/drone1/cmd_vel,manual,0.133554,0,0,0
,1772302034.803235,/drone1/cmd_vel,manual,0.141206,0,0,0
,1772302034.823261,/drone1/cmd_vel,manual,0.148629,0,0,0
,1772302034.845098,/drone1/cmd_vel,manual,0.155815,0,0,0
,1772302034.863265,/drone1/cmd_vel,manual,0.162753,0,0,0
,1772302034.883529,/drone1/cmd_vel,manual,0.169435,0,0,0
,1772302034.903432,/drone1/cmd_vel,manual,0.175853,0,0,0
,1772302034.923105,/drone1/cmd_vel,manual,0.182001,0,0,0
,1772302034.943111,/drone1/cmd_vel,manual,0.187872,0,0,0
,1772302034.966180,/drone1/cmd_vel,manual,0.19346,0,0,0
,1772302034.983106,/drone1/cmd_vel,manual,0.198762,0,0,0
,1772302035.003374,/drone1/cmd_vel,manual,0.203772,0,0,0
,1772302035.023162,/drone1/cmd_vel,manual,0.20849,0,0,0
,1772302035.043377,/drone1/cmd_vel,manual,0.212912,0,0,0
,1772302035.067282,/drone1/cmd_vel,manual,0.217037,0,0,0
,1772302035.089815,/drone1/cmd_vel,manual,0.220865,0,0,0
,1772302035.103201,/drone1/cmd_vel,manual,0.224396,0,0,0
,1772302035.123140,/drone1/cmd_vel,manual,0.227632,0,0,0
,1772302035.143163,/drone1/cmd_vel,manual,0.230575,0,0,0
,1772302035.165481,/drone1/cmd_vel,manual,0.233228,0,0,0
,1772302035.183231,/drone1/cmd_vel,manual,0.235594,0,0,0
,1772302035.203171,/drone1/cmd_vel,manual,0.237678,0,0,0
,1772302035.223107,/drone1/cmd_vel,manual,0.239484,0,0,0
,1772302035.243152,/drone1/cmd_vel,manual,0.24102,0,0,0
,1772302035.263163,/drone1/cmd_vel,manual,0.242291,0,0,0
,1772302035.283297,/drone1/cmd_vel,manual,0.243305,0,0,0
,1772302035.303116,/drone1/cmd_vel,manual,0.244069,0,0,0
,1772302035.323245,/drone1/cmd_vel,manual,0.244593,0,0,0
,1772302035.344693,/drone1/cmd_vel,manual,0.244884,0,0,0
,1772302035.363280,/drone1/cmd_vel,manual,0.244953,0,0,0
,1772302035.383186,/drone1/cmd_vel,manual,0.244809,0,0,0
,1772302035.416287,/drone1/cmd_vel,manual,0.244463,0,0,0
,1772302035.423063,/drone1/cmd_vel,manual,0.243926,0,0,0
,1772302035.444480,/drone1/cmd_vel,manual,0.243209,0,0,0
,1772302035.463384,/drone1/cmd_vel,manual,0.242324,0,0,0
,1772302035.484217,/drone1/cmd_vel,manual,0.241281,0,0,0
,1772302035.503232,/drone1/cmd_vel,manual,0.240094,0,0,0
,1772302035.523528,/drone1/cmd_vel,manual,0.238773,0,0,0
,1772302035.543190,/drone1/cmd_vel,manual,0.237333,0,0,0
,1772302035.564513,/drone1/cmd_vel,manual,0.235784,0,0,0
,1772302035.583107,/drone1/cmd_vel,manual,0.23414,0,0,0
,1772302035.603283,/drone1/cmd_vel,manual,0.232412,0,0,0
,1772302035.623120,/drone1/cmd_vel,manual,0.230613,0,0,0
,1772302035.643343,/drone1/cmd_vel,manual,0.228755,0,0,0
,1772302035.663217,/drone1/cmd_vel,manual,0.226851,0,0,0
,1772302035.683124,/drone1/cmd_vel,manual,0.224912,0,0,0
