,timestamp,topic,x,dx,y,dy,z,dz,roll,pitch,yaw,p,q,r
,1772301929.254622,/drone1/odom,0,0,0,0,0.994502,-0.3234,0,0,0,0,0,0
,1772301929.289832,/drone1/odom,0,0,0,0,0.977676,-0.6566,0,0,0,0,0,0
,1772301929.321979,/drone1/odom,0,0,0,0,0.94952,-0.9898,0,0,0,0,0,0
,1772301929.354706,/drone1/odom,0,0,0,0,0.910036,-1.323,0,0,0,0,0,0
,1772301929.387573,/drone1/odom,0,0,0,0,0.859223,-1.6562,0,0,0,0,0,0
,1772301929.427293,/drone1/odom,0,0,0,0,0.797081,-1.9894,0,0,0,0,0,0
,1772301929.458943,/drone1/odom,0,0,0,0,0.723611,-2.3226,0,0,0,0,0,0
,1772301929.491250,/drone1/odom,0,0,0,0,0.638811,-2.6558,0,0,0,0,0,0
,1772301929.526213,/drone1/odom,0,0,0,0,0.542683,-2.989,0,0,0,0,0,0
,1772301929.558753,/drone1/odom,0,0,0,0,0.435226,-3.3222,0,0,0,0,0,0
,1772301929.591751,/drone1/odom,0,0,0,0,0.31644,-3.6554,0,0,0,0,0,0
,1772301929.629153,/drone1/odom,0,0,0,0,0.186326,-3.9886,0,0,0,0,0,0
,1772301929.661665,/drone1/odom,0,0,0,0,0.0448822,-4.3218,0,0,0,0,0,0
,1772301929.695595,/drone1/odom,7.79787e-15,5.39645e-13,1.1858e-14,2.00453e-14,0.025,4.89869e-12,-1.91076e-14,1.04527e-14,-1.30965e-14,-3.60553e-16,2.05407e-11,1.1087e-13
,1772301929.728196,/drone1/odom,7.79787e-15,5.39644e-13,1.25392e-14,2.00442e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30966e-14,-3.1746e-16,2.05407e-11,1.1087e-13
,1772301929.761559,/drone1/odom,7.79787e-15,5.39645e-13,1.32205e-14,2.00444e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30967e-14,-3.24839e-16,2.05407e-11,1.1087e-13
,1772301929.794990,/drone1/odom,7.79786e-15,5.39645e-13,1.39017e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30967e-14,-3.29435e-16,2.05407e-11,1.1087e-13
,1772301929.828597,/drone1/odom,7.79786e-15,5.39645e-13,1.45829e-14,2.0045e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30968e-14,-3.49162e-16,2.05407e-11,1.1087e-13
,1772301929.862067,/drone1/odom,7.79786e-15,5.39644e-13,1.52642e-14,2.00443e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30968e-14,-3.2221e-16,2.05407e-11,1.1087e-13
,1772301929.895840,/drone1/odom,7.79785e-15,5.39645e-13,1.59454e-14,2.00446e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30969e-14,-3.32141e-16,2.05407e-11,1.1087e-13
