t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
29.580000000000002,0.2000092920924553,-2.9552715465033227e-18,8.714378609213469e-20,3.507251835300878e-19,-1.847590989825251e-06,6.618130141276958e-19,-1.8434091390776765e-20,-9.211531466861816e-20,0.2,0.0,0.0,0.0,-3.3678876405443678e-06,1.1538842825756722e-18,-2.4101035828291358e-20,-1.553754732043431e-19,-2.0753493892072947e-07,7.310848373625879e-20,-3.7034255469739264e-21,-2.535388154796642e-20,-2.0753493892072947e-07,7.310848373625879e-20,-3.7034255469739264e-21,-2.535388154796642e-20
29.6,0.2000092552869996,-2.9420937408500885e-18,8.677685002703131e-20,3.488921918935155e-19,-1.8402727859254384e-06,6.588902826617099e-19,-1.834680325516878e-20,-9.164958182861432e-20,0.2,0.0,0.0,0.0,-3.354547627100693e-06,1.1487833364578815e-18,-2.3991059002729918e-20,-1.5458722177148938e-19,-2.0671290470500747e-07,7.278529461603575e-20,-3.6865262324274024e-21,-2.522525614109603e-20,-2.0671290470500747e-07,7.278529461603575e-20,-3.6865262324274024e-21,-2.522525614109603e-20
29.62,0.2000092186273282,-2.92897413372047e-18,8.641164980014636e-20,3.4706846888975443e-19,-1.8329835690173702e-06,6.559803564809276e-19,-1.826001134424755e-20,-9.11861501880534e-20,0.2,0.0,0.0,0.0,-3.3412604526667485e-06,1.1437047576188447e-18,-2.3881686921914362e-20,-1.5380287460195655e-19,-2.058941265185321e-07,7.246352265987831e-20,-3.6697198444736305e-21,-2.5097267824673238e-20,-2.058941265185321e-07,7.246352265987831e-20,-3.6697198444736305e-21,-2.5097267824673238e-20
29.64,0.20000918211286373,-2.9159124701233535e-18,8.604817555159109e-20,3.4525396871842552e-19,-1.8257232242846305e-06,6.530831798558199e-19,-1.81737124277639e-20,-9.072500856644585e-20,0.2,0.0,0.0,0.0,-3.3280259080051264e-06,1.1386484486467772e-18,-2.377291558308623e-20,-1.5302241269239452e-19,-2.0507859146774e-07,7.214316169586329e-20,-3.653005768038716e-21,-2.4969913497766627e-20,-2.0507859146774e-07,7.214316169586329e-20,-3.653005768038716e-21,-2.4969913497766627e-20
29.66,0.20000914574303097,-2.902908496177393e-18,8.568641748568759e-20,3.434486458016868e-19,-1.8184916373667073e-06,6.501986972980317e-19,-1.8087903295174813e-20,-9.026614583693716e-20,0.2,0.0,0.0,0.0,-3.3148437845780255e-06,1.1336143125500872e-18,-2.36647410113465e-20,-1.5224581713040756e-19,-2.0426628670217876e-07,7.18242055786908e-20,-3.6363833923297184e-21,-2.4843190074286533e-20,-2.0426628670217876e-07,7.18242055786908e-20,-3.6363833923297184e-21,-2.4843190074286533e-20
29.68,0.2000091095172571,-2.889961959106207e-18,8.532636587057574e-20,3.4165245478316584e-19,-1.8112886943545568e-06,6.473268535593104e-19,-1.800258075559202e-20,-8.980955092604635e-20,0.2,0.0,0.0,0.0,-3.301713874850082e-06,1.128602252759324e-18,-2.3557159258261325e-20,-1.514730690949046e-19,-2.034571994331679e-07,7.150664818980772e-20,-3.619852110620399e-21,-2.4717094483042226e-20,-2.034571994331679e-07,7.150664818980772e-20,-3.619852110620399e-21,-2.4717094483042226e-20
29.7,0.20000907343497146,-2.8770726072335967e-18,8.496801103782165e-20,3.398653505268974e-19,-1.804114281792405e-06,6.444675936305162e-19,-1.7917741637704304e-20,-8.935521281342167e-20,0.2,0.0,0.0,0.0,-3.288635971945891e-06,1.1236121731211396e-18,-2.3450166403131195e-20,-1.507041498547846e-19,-2.026513169126947e-07,7.119048343702502e-20,-3.60341132044625e-21,-2.4591623667527376e-20,-2.026513169126947e-07,7.119048343702502e-20,-3.60341132044625e-21,-2.4591623667527376e-20
29.72,0.20000903749560572,-2.8642401899787855e-18,8.46113433820271e-20,3.3808728811626583e-19,-1.7969682866726274e-06,6.416208627405501e-19,-1.7833382789727584e-20,-8.89031205315795e-20,0.2,0.0,0.0,0.0,-3.2756098698628264e-06,1.118643977899268e-18,-2.334375855191415e-20,-1.4993904076908914e-19,-2.0184862644652847e-07,7.087570525457988e-20,-3.587060423439026e-21,-2.4466774585944958e-20,-2.0184862644652847e-07,7.087570525457988e-20,-3.587060423439026e-21,-2.4466774585944958e-20
29.740000000000002,0.20000900169859379,-2.8514644578516786e-18,8.42563533604404e-20,3.363182228529527e-19,-1.78985059643509e-06,6.387866063553443e-19,-1.774950107933499e-20,-8.845326316565636e-20,0.2,0.0,0.0,0.0,-3.2626353634045878e-06,1.1136975717719189e-18,-2.3237931837362858e-20,-1.4917772328640067e-19,-2.010491153901258e-07,7.056230760297057e-20,-3.570798825347814e-21,-2.4342544211109068e-20,-2.010491153901258e-07,7.056230760297057e-20,-3.570798825347814e-21,-2.4342544211109068e-20
29.76,0.20000896604337182,-2.838745162448142e-18,8.390303149256856e-20,3.3455811025588954e-19,-1.78276109896519e-06,6.359647701768398e-19,-1.7666093393591846e-20,-8.800562985315852e-20,0.2,0.0,0.0,0.0,-3.2497122482982724e-06,1.1087728598313817e-18,-2.3132682418418985e-20,-1.4842017894470958e-19,-2.002527711558445e-07,7.025028446893123e-20,-3.5546259359459674e-21,-2.4218929530423215e-20,-2.002527711558445e-07,7.025028446893123e-20,-3.5546259359459674e-21,-2.4218929530423215e-20
29.78,0.20000893052937815,-2.826082056445302e-18,8.355136835979095e-20,3.328069060602152e-19,-1.775699682594316e-06,6.331553001419955e-19,-1.758315663888057e-20,-8.756020978371873e-20,0.2,0.0,0.0,0.0,-3.236840320853506e-06,1.1038697475781428e-18,-2.3028006481429257e-20,-1.476663893701371e-19,-1.9945958119193889e-07,6.993962986505932e-20,-3.538541169217969e-21,-2.409592754567194e-20,-1.9945958119193889e-07,6.993962986505932e-20,-3.538541169217969e-21,-2.409592754567194e-20
29.8,0.20000889515605344,-2.8134748935968676e-18,8.320135460497391e-20,3.3106456621623843e-19,-1.7686662360934724e-06,6.303581424217197e-19,-1.7500687740852172e-20,-8.711699219883681e-20,0.2,0.0,0.0,0.0,-3.224019378449344e-06,1.0989881409252211e-18,-2.2923900237983506e-20,-1.469163362777778e-19,-1.9866953301256318e-07,6.963033783009018e-20,-3.522543943027222e-21,-2.397353527315829e-20,-1.9866953301256318e-07,6.963033783009018e-20,-3.522543943027222e-21,-2.397353527315829e-20
29.82,0.20000885992284045,-2.800923428728469e-18,8.28529809320872e-20,3.2933104688840547e-19,-1.7616606486769e-06,6.275732434199298e-19,-1.741868364433606e-20,-8.667596639164708e-20,0.2,0.0,0.0,0.0,-3.2112492190067926e-06,1.0941279461898251e-18,-2.2820359926948004e-20,-1.461700014699188e-19,-1.978826141652677e-07,6.932240242836849e-20,-3.506633679428494e-21,-2.3851749743413223e-20,-1.978826141652677e-07,6.932240242836849e-20,-3.506633679428494e-21,-2.3851749743413223e-20
29.84,0.20000882482918425,-2.7884274177330194e-18,8.250623810582133e-20,3.276063044542723e-19,-1.7546828099949996e-06,6.24800549772482e-19,-1.733714131329325e-20,-8.623712170665931e-20,0.2,0.0,0.0,0.0,-3.198529641476556e-06,1.089289070097778e-18,-2.271738181227559e-20,-1.4542736683690253e-19,-1.970988122610544e-07,6.901581775012859e-20,-3.490809804331418e-21,-2.3730568001336406e-20,-1.970988122610544e-07,6.901581775012859e-20,-3.490809804331418e-21,-2.3730568001336406e-20
29.86,0.20000878987453205,-2.7759866175660948e-18,8.216111695120678e-20,3.2589029550348176e-19,-1.7477326101372978e-06,6.220400083462317e-19,-1.7256057730727264e-20,-8.580044753952693e-20,0.2,0.0,0.0,0.0,-3.1858604454940746e-06,1.084471419777388e-18,-2.2614962184322587e-20,-1.4468841435579956e-19,-1.9631811495311984e-07,6.871057791110617e-20,-3.475071747702854e-21,-2.360998710597964e-20,-1.9631811495311984e-07,6.871057791110617e-20,-3.475071747702854e-21,-2.360998710597964e-20
29.88,0.20000875505833327,-2.7636007862413347e-18,8.18176083532343e-20,3.241829768367458e-19,-1.7408099396283933e-06,6.192915662380083e-19,-1.717542989862409e-20,-8.536593333679761e-20,0.2,0.0,0.0,0.0,-3.173241431499169e-06,1.079674902759326e-18,-2.251309735915965e-20,-1.4395312609033349e-19,-1.955405099442279e-07,6.840667705253045e-20,-3.459418943460987e-21,-2.3490004130534614e-20,-1.955405099442279e-07,6.840667705253045e-20,-3.459418943460987e-21,-2.3490004130534614e-20
29.900000000000002,0.20000872038003947,-2.7512696828258622e-18,8.147570325647669e-20,3.2248430546483235e-19,-1.7339146894264587e-06,6.165551707736272e-19,-1.7095254837880232e-20,-8.493356859567218e-20,0.2,0.0,0.0,0.0,-3.1606724006701233e-06,1.0748994269741628e-18,-2.2411783678675783e-20,-1.4322148419031624e-19,-1.9476598498264777e-07,6.810410934096819e-20,-3.443850829491318e-21,-2.3370616162240736e-20,-1.9476598498264777e-07,6.810410934096819e-20,-3.443850829491318e-21,-2.3370616162240736e-20
29.92,0.20000868583910444,-2.738993067435724e-18,8.113539266471199e-20,3.207942386075571e-19,-1.7270467509204867e-06,6.138307695068924e-19,-1.7015529588235048e-20,-8.450334286376142e-20,0.2,0.0,0.0,0.0,-3.148153155041196e-06,1.0701449007521212e-18,-2.231101750994304e-20,-1.424934708915451e-19,-1.9399452786939532e-07,6.780286896830794e-20,-3.428366847549037e-21,-2.3251820302368354e-20,-1.9399452786939532e-07,6.780286896830794e-20,-3.428366847549037e-21,-2.3251820302368354e-20
29.94,0.2000086514349841,-2.7267707012313516e-18,8.079666764054814e-20,3.191127336927801e-19,-1.7202060159299964e-06,6.111183102186327e-19,-1.693625120819248e-20,-8.407524573885041e-20,0.2,0.0,0.0,0.0,-3.1356834974347194e-06,1.0654112328204892e-18,-2.2210795245368778e-20,-1.4176906851521238e-19,-1.9322612645404875e-07,6.750295015159616e-20,-3.412966443282421e-21,-2.3133613666122426e-20,-1.9322612645404875e-07,6.750295015159616e-20,-3.412966443282421e-21,-2.3133613666122426e-20
29.96,0.20000861716713658,-2.714602346413037e-18,8.045951930504918e-20,3.174397483554069e-19,-1.7133923767033934e-06,6.084177409157238e-19,-1.685741677494825e-20,-8.364926686866004e-20,0.2,0.0,0.0,0.0,-3.123263231485917e-06,1.0606983323022054e-18,-2.211111330244866e-20,-1.41048259467565e-19,-1.9246076863627804e-07,6.720434713294762e-20,-3.397649066194876e-21,-2.3015993382586945e-20,-1.9246076863627804e-07,6.720434713294762e-20,-3.397649066194876e-21,-2.3015993382586945e-20
29.98,0.20000858303502206,-2.7024877662164348e-18,8.012393883736289e-20,3.157752404363947e-19,-1.706605725916893e-06,6.057290098301211e-19,-1.677902338431435e-20,-8.322539595061108e-20,0.2,0.0,0.0,0.0,-3.11089216148517e-06,1.0560061087123403e-18,-2.2011968124232762e-20,-1.4033102623911678e-19,-1.9169844235612514e-07,6.690705417932236e-20,-3.382414169716567e-21,-2.2898956594596434e-20,-1.9169844235612514e-07,6.690705417932236e-20,-3.382414169716567e-21,-2.2898956594596434e-20
30.0,0.20000854903810292,-2.6904267249080776e-18,7.978991747434979e-20,3.1411916798176303e-19,-1.6998459566703328e-06,6.030520654178596e-19,-1.67010681506552e-20,-8.280362273158161e-20,0.2,0.0,0.0,0.0,-3.0985700925881587e-06,1.0513344719590694e-18,-2.1913356178288324e-20,-1.3961735140480758e-19,-1.9093913560695316e-07,6.661106558258747e-20,-3.3672612110450252e-21,-2.27825004587619e-20,-1.9093913560695316e-07,6.661106558258747e-20,-3.3672612110450252e-21,-2.27825004587619e-20
30.02,0.20000851517584367,-2.6784189877809154e-18,7.945744651021369e-20,3.124714892416095e-19,-1.6931129624873556e-06,6.003868563581132e-19,-1.662354820680503e-20,-8.238393700767704e-20,0.2,0.0,0.0,0.0,-3.0862968307468875e-06,1.0466833323410625e-18,-2.1815273956871922e-20,-1.3890721762340655e-19,-1.9018283643119604e-07,6.631637565935156e-20,-3.3521896511716085e-21,-2.2666622145373455e-20,-1.9018283643119604e-07,6.631637565935156e-20,-3.3521896511716085e-21,-2.2666622145373455e-20
30.04,0.2000084814477109,-2.666464321149871e-18,7.912651729613386e-20,3.1083216266912957e-19,-1.6864066373142072e-06,5.977333315522379e-19,-1.654646070399125e-20,-8.196632862399712e-20,0.2,0.0,0.0,0.0,-3.074072182551838e-06,1.0420526005439717e-18,-2.1717717977391713e-20,-1.3820060763673385e-19,-1.8942953291063175e-07,6.602297875074231e-20,-3.3371989549525287e-21,-2.2551318838273315e-20,-1.8942953291063175e-07,6.602297875074231e-20,-3.3371989549525287e-21,-2.2551318838273315e-20
30.060000000000002,0.2000084478531734,-2.654562492347415e-18,7.879712123989848e-20,3.0920114691964164e-19,-1.6797268755154252e-06,5.950914401227832e-19,-1.6469802811769433e-20,-8.155078747439641e-20,0.2,0.0,0.0,0.0,-3.0618959555328884e-06,1.037442187642493e-18,-2.162068478102075e-20,-1.3749750427004438e-19,-1.8867921318492553e-07,6.573086922253707e-20,-3.322288590895772e-21,-2.2436587734918434e-20,-1.8867921318492553e-07,6.573086922253707e-20,-3.322288590895772e-21,-2.2436587734918434e-20
30.080000000000002,0.20000841439170197,-2.6427132697191636e-18,7.846924980553982e-20,3.075784008496164e-19,-1.6730735718757203e-06,5.924611314125827e-19,-1.6393571717932592e-20,-8.113730350126177e-20,0.2,0.0,0.0,0.0,-3.0497679579058536e-06,1.0328520050955119e-18,-2.152417093362744e-20,-1.3679789043096266e-19,-1.8793186543601114e-07,6.544004146485527e-20,-3.307458031304074e-21,-2.232242604620668e-20,-1.8793186543601114e-07,6.544004146485527e-20,-3.307458031304074e-21,-2.232242604620668e-20
30.1,0.20000838106276955,-2.630916422619488e-18,7.814289451297099e-20,3.0596388351571087e-19,-1.6664466215967123e-06,5.898423549837845e-19,-1.631776462844183e-20,-8.072586669527709e-20,0.2,0.0,0.0,0.0,-3.037687998599142e-06,1.0282819647449037e-18,-2.142817302546582e-20,-1.3610174910919366e-19,-1.871874778897336e-07,6.515048989208244e-20,-3.292706752227327e-21,-2.2208830996429653e-20,-1.871874778897336e-07,6.515048989208244e-20,-3.292706752227327e-21,-2.2208830996429653e-20
