t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.540384128452292e-15,-1.801444733841613e-14,0.654232801209674,6.051357611159679e-16,9.492107817502354e-17,-1.1413688547088678e-15,0.10053105131788821,9.874493117452911e-17,9.492107817502354e-17,-1.1413688547088678e-15,0.10053105131788821,9.874493117452911e-17
0.52,6.777690165190086e-19,-6.4852010418298066e-18,0.0002355238084354827,2.1784887400174846e-19,3.388845082595043e-17,-3.242600520914903e-16,0.011776190421774134,1.0892443700087423e-17,0.0,0.0,0.2,0.0,1.2440398580957428e-15,-1.472887928484421e-14,0.629056181251263,4.968995735691055e-16,7.665984246526758e-17,-9.332001012674903e-16,0.09666234881876233,8.108315083254706e-17,7.665984246526758e-17,-9.332001012674903e-16,0.09666234881876233,8.108315083254706e-17
0.54,1.8782609013500018e-18,-1.7992538328696147e-17,0.0006909614272437989,6.052859687087732e-19,6.002459424154967e-17,-5.753668643433171e-16,0.02277188094041581,1.9371854735351236e-17,0.0,0.0,0.2,0.0,9.741480070621266e-16,-1.1714408246881741e-14,0.6050148613511893,3.978380277250295e-16,6.002864962345095e-17,-7.422076555089639e-16,0.09296809937092781,6.491847150773492e-17,6.002864962345095e-17,-7.422076555089639e-16,0.09296809937092781,6.491847150773492e-17
0.56,3.463708562303424e-18,-3.3219768861279565e-17,0.0013515454483090212,1.1194127870874316e-18,7.927238304767109e-17,-7.613615266291709e-16,0.03302920105326112,2.5706340918932922e-17,0.0,0.0,0.2,0.0,7.07079090066569e-16,-8.6985590925605e-15,0.5784278034450109,2.9925377359410284e-16,4.357141075685396e-17,-5.511278943274039e-16,0.08888266544310328,4.883167575945805e-17,4.357141075685396e-17,-5.511278943274039e-16,0.08888266544310328,4.883167575945805e-17
0.58,5.302598443081624e-18,-5.092043041835683e-17,0.0022020024598616247,1.719333138810286e-18,9.194449403891e-17,-8.850330778538631e-16,0.042522850577630174,2.999601758614272e-17,0.0,0.0,0.2,0.0,4.652599669147015e-16,-5.9443997948519925e-15,0.5530342306685475,2.0945787000445538e-16,2.867010693987882e-17,-3.7662841708794704e-16,0.08498062543041211,3.417894675305721e-17,2.867010693987882e-17,-3.7662841708794704e-16,0.08498062543041211,3.417894675305721e-17
0.6,7.27931086164766e-18,-6.999613544066578e-17,0.0032279132312447224,2.369059682875403e-18,9.883562092830179e-17,-9.537852511154475e-16,0.051295538569154885,3.2486327203255846e-17,0.0,0.0,0.2,0.0,2.4695794791490963e-16,-3.435224018452508e-15,0.5287838767317877,1.278631162907492e-16,1.521796689993651e-17,-2.1765073498803568e-16,0.08125425528879639,2.0864466173023337e-17,1.521796689993651e-17,-2.1765073498803568e-16,0.08125425528879639,2.0864466173023337e-17
0.62,9.29277946782564e-18,-8.948415765037676e-17,0.004415670874974577,3.0370930744433015e-18,1.0067343030889901e-16,-9.74401110485549e-16,0.05938788218649276,3.3401669578394934e-17,0.0,0.0,0.2,0.0,5.051806021877956e-17,-1.1549736265255403e-15,0.5056245116983649,5.3908055843648555e-17,3.1130084079062467e-18,-7.31774281254363e-17,0.07769552923537955,8.796616571159184e-18,3.1130084079062467e-18,-7.31774281254363e-17,0.07769552923537955,8.796616571159184e-18
0.64,1.1255233660166241e-17,-1.0854578847072023e-16,0.005752439464779395,3.6960283373662065e-18,9.812270961703009e-17,-9.530815410171734e-16,0.0668384294902409,3.294676314614525e-17,0.0,0.0,0.2,0.0,-1.2561418125425859e-16,9.114822518490513e-16,0.48350631178497316,-1.2934543991959481e-17,-7.74055853893222e-18,5.775017319914519e-17,0.0742967912227927,-2.1106348993563977e-18,-7.74055853893222e-18,5.775017319914519e-17,0.0742967912227927,-2.1106348993563977e-18
0.66,1.3091030963540449e-17,-1.2645553044286141e-16,0.007226114670070208,4.322190353450882e-18,9.178986516871041e-17,-8.95487098607059e-16,0.07368376026454065,3.130810080423379e-17,0.0,0.0,0.2,0.0,-2.8289840146268066e-16,2.7783975767358766e-15,0.462381747999672,-7.3159667334967e-17,-1.743267850195847e-17,1.7603517890456352e-16,0.07105073782705736,-1.1938058829014289e-17,-1.743267850195847e-17,1.7603517890456352e-16,0.07105073782705736,-1.1938058829014289e-17
0.68,1.473557361886689e-17,-1.4259107334106276e-16,0.008825286310706653,4.895296514891633e-18,8.222713276632201e-17,-8.067771449100675e-16,0.07995858203182228,2.865530807203754e-17,0.0,0.0,0.2,0.0,-4.2270469275733756e-16,4.459197104617752e-15,0.4422054799473728,-1.272319143274405e-16,-2.6047778891673535e-17,2.8252816179184273e-16,0.0679504019294705,-2.0761467807319083e-17,-2.6047778891673535e-17,2.8252816179184273e-16,0.0679504019294705,-2.0761467807319083e-17
0.7000000000000001,1.6134303977547986e-17,-1.5642400198692744e-16,0.010539202740452771,5.398144709577827e-18,6.993651793405488e-17,-6.916464322932339e-16,0.08569582148730588,2.5142409734309722e-17,0.0,0.0,0.2,0.0,-5.463186577737846e-16,5.96652158462406e-15,0.42293425456242023,-1.755872609591077e-16,-3.366508071926387e-17,3.780300211106478e-16,0.06498913715559934,-2.8652003587684945e-17,-3.366508071926387e-17,3.780300211106478e-16,0.06498913715559934,-2.8652003587684945e-17
0.72,1.7241773615125553e-17,-1.675111878714424e-16,0.012357736971837873,5.8163249247837125e-18,5.537348187887834e-17,-5.543592942257481e-16,0.0909267115692551,2.0909010760294246e-17,0.0,0.0,0.2,0.0,-6.549461824272102e-16,7.312270573469567e-15,0.4045268095393385,-2.186347199456535e-16,-4.0358892716630517e-17,4.632946952507573e-16,0.06216060303620785,-3.5676408106475605e-17,-4.0358892716630517e-17,4.632946952507573e-16,0.06216060303620785,-3.5676408106475605e-17
0.74,1.80207813824121e-17,-1.7548681962044293e-16,0.014271354459254976,6.137952863526402e-18,3.8950388364327223e-17,-3.987815874500265e-16,0.09568087437085514,1.608139693713449e-17,0.0,0.0,0.2,0.0,-7.497179529893182e-16,8.507642992227153e-15,0.38694378124345996,-2.567579081327356e-16,-4.6198889686314854e-17,5.390317313594583e-16,0.05945875085657319,-4.1897279249084583e-17,-4.6198889686314854e-17,5.390317313594583e-16,0.05945875085657319,-4.1897279249084583e-17
0.76,1.844157589889982e-17,-1.80055030095212e-16,0.01627108246105369,6.3534240700446e-18,2.1039725824386023e-17,-2.2841052373845345e-16,0.09998640008993574,1.0773560325909913e-17,0.0,0.0,0.2,0.0,-8.31693730518339e-16,9.563175541762935e-15,0.37014761689330417,-2.903165255980744e-16,-5.1250375899113444e-17,6.059087192869442e-16,0.056877810162210114,-4.7373312207070993e-17,-5.1250375899113444e-17,6.059087192869442e-16,0.056877810162210114,-4.7373312207070993e-17
0.78,1.8481118263532137e-17,-1.8098308051485569e-16,0.01834848090512487,6.45518715679577e-18,1.9771182316158994e-18,-4.640252098218462e-17,0.1038699222035591,5.0881543375585246e-18,0.0,0.0,0.2,0.0,-9.018663952404472e-16,1.0488779087686317e-14,0.3541024908162521,-3.1964775134068764e-16,-5.557453431570885e-17,6.645535968831682e-16,0.05441227589050803,-5.215952722414032e-17,-5.557453431570885e-17,6.645535968831682e-16,0.05441227589050803,-5.215952722414032e-17
0.8,1.8122401012830418e-17,-1.780950644299761e-16,0.02049561468603932,6.437534815460584e-18,-1.7935862535085985e-17,1.4440080424397892e-16,0.10735668904572251,-8.826170667592966e-19,0.0,0.0,0.2,0.0,-9.611657728415653e-16,1.129377311999533e-14,0.33877422458828715,-3.450675601784739e-16,-5.92286623692493e-17,7.155568333102256e-16,0.05205689609920354,-5.630748448504968e-17,-5.92286623692493e-17,7.155568333102256e-16,0.05205689609920354,-5.630748448504968e-17
0.8200000000000001,1.735381959674178e-17,-1.712660966766085e-16,0.02270502732520062,6.296411379026755e-18,-3.842907080443187e-17,3.414483876683805e-16,0.11047063195806481,-7.05617182169148e-18,0.0,0.0,0.2,0.0,-1.0104622540211668e-15,1.1986918387213392e-14,0.32413021087737337,-3.6687196522205323e-16,-6.226639500838267e-17,7.594734966932006e-16,0.04980666026396311,-5.986548686018477e-17,-6.226639500838267e-17,7.594734966932006e-16,0.04980666026396311,-5.986548686018477e-17
0.84,1.6168592869208588e-17,-1.604169546035366e-16,0.024969715928710536,6.029235781426028e-18,-5.92613363766596e-17,5.424571036535939e-16,0.11323443017549581,-1.3358779880036357e-17,0.0,0.0,0.2,0.0,-1.0505702180826416e-15,1.257644779970297e-14,0.31013934081843136,-3.8533819005326467e-16,-6.47379156646916e-17,7.968252121086112e-16,0.04765678811863998,-6.28787711794731e-17,-6.47379156646916e-17,7.968252121086112e-16,0.04765678811863998,-6.28787711794731e-17
0.86,1.4564229304109957e-17,-1.4550914090263667e-16,0.027283107380731954,5.634738835725467e-18,-8.021817825493155e-17,7.453906850449978e-16,0.11566957260107093,-1.9724847285028025e-17,0.0,0.0,0.2,0.0,-1.082251270786621e-15,1.3070095691990866e-14,0.29677193475586766,-4.0072577451025077e-16,-6.669015577469778e-17,8.281020156022465e-16,0.04560271901299764,-6.538968867234321e-17,-6.669015577469778e-17,8.281020156022465e-16,0.04560271901299764,-6.538968867234321e-17
0.88,1.2542035848604008e-17,-1.2654033928808591e-16,0.029639035713075766,5.11281382181675e-18,-1.011096727752974e-16,9.484400807275375e-16,0.11779641661719054,-2.6096250695435863e-17,0.0,0.0,0.2,0.0,-1.106217306172897e-15,1.3475125529335282e-14,0.28399967619724414,-4.1327761776692313e-16,-6.81669834545128e-17,8.537641096364542e-16,0.04364010176386523,-6.743787517549727e-17,-6.81669834545128e-17,8.537641096364542e-16,0.04364010176386523,-6.743787517549727e-17
0.9,1.0106666515682108e-17,-1.0354023607296693e-16,0.03203172059454178,4.464379440177705e-18,-1.2176846664609496e-16,1.1500051607559492e-15,0.11963424407330048,-3.242171908195221e-17,0.0,0.0,0.2,0.0,-1.1231334015618793e-15,1.379835613939496e-14,0.27179554882894413,-4.2322096219212674e-16,-6.920938189472983e-17,8.742435250900675e-16,0.04176478497680703,-6.906041167722486e-17,-6.920938189472983e-17,8.742435250900675e-16,0.04176478497680703,-6.906041167722486e-17
0.92,7.265707996572457e-18,-7.656668238747869e-17,0.03445574688621556,3.6912542498556894e-18,-1.420479259554826e-16,1.3486776842744115e-15,0.12120131458368917,-3.865625951610081e-17,0.0,0.0,0.2,0.0,-1.1336205544766395e-15,1.4046186545712523e-14,0.26013377645162233,-4.307683212823915e-16,-6.985561801419411e-17,8.899456946713398e-16,0.03997280781645316,-7.029197573574831e-17,-6.985561801419411e-17,8.899456946713398e-16,0.03997280781645316,-7.029197573574831e-17
0.9400000000000001,4.029299742105447e-18,-4.570217337775108e-17,0.03690604521146963,2.7960417665844932e-18,-1.6182041272335047e-16,1.5432254504863803e-15,0.12251491626270362,-4.476062416355981e-17,0.0,0.0,0.2,0.0,-1.138258269780222e-15,1.422461947578749e-14,0.24898976569984382,-4.3611835478114067e-16,-7.014140188378459e-17,9.012509423548315e-16,0.03826039120465584,-7.116498427955203e-17,-7.014140188378459e-17,9.012509423548315e-16,0.03826039120465584,-7.116498427955203e-17
0.96,4.0978612085014325e-19,-1.1050622223925438e-17,0.03937787349184417,1.7820254511232843e-18,-1.809756810627652e-16,1.7325775576912823e-15,0.12359141401872699,-5.070081577306045e-17,0.0,0.0,0.2,0.0,-1.1375870048989552e-15,1.433928361277788e-14,0.23834005141661402,-4.394566939261024e-16,-7.010003740521463e-17,9.085158932164553e-16,0.036623929426602767,-7.170972826972469e-17,-7.010003740521463e-17,9.085158932164553e-16,0.036623929426602767,-7.170972826972469e-17
0.98,-3.578601588707822e-18,2.7265591773832005e-17,0.041866799402295374,6.53072868712076e-19,-1.9941938547789825e-16,1.9158106998878722e-15,0.12444629552256027,-5.644762912056041e-17,0.0,0.0,0.2,0.0,-1.132110480599789e-15,1.4395454656322865e-14,0.2281622445595169,-4.4095671960485915e-16,-6.976256470504414e-17,9.120748078161845e-16,0.035059982125943856,-7.195449967793846e-17,-6.976256470504414e-17,9.120748078161845e-16,0.035059982125943856,-7.195449967793846e-17
1.0,-7.920035473938347e-18,6.910832046722435e-17,0.04436868370150372,-5.864516518244105e-19,-2.1707169426152624e-16,2.0921364346696175e-15,0.12509421496041742,-6.197622602682432e-17,0.0,0.0,0.2,0.0,-1.1222978644072589e-15,1.439807525461373e-14,0.21843498252090504,-4.407802960455079e-16,-6.915789468052985e-17,9.122408450647166e-16,0.03356526667086714,-7.192571120873019e-17,-6.915789468052985e-17,9.122408450647166e-16,0.03356526667086714,-7.192571120873019e-17
1.02,-1.2597355501279354e-17,1.1432610766962123e-16,0.04687966439503499,-1.9317664861336882e-18,-2.3386600136705036e-16,2.2608893601198434e-15,0.12554903467656361,-6.726574171546389e-17,0.0,0.0,0.2,0.0,-1.1085858333824122e-15,1.4351773866645544e-14,0.2091378817500556,-4.3907846252476255e-16,-6.831293611155554e-17,9.09307257307962e-16,0.03213665087390055,-7.164800917114676e-17,-6.831293611155554e-17,9.09307257307962e-16,0.03213665087390055,-7.164800917114676e-17
1.04,-1.7592310111656725e-17,1.6275643051296406e-16,0.04939614169114879,-3.3777448945027335e-18,-2.4974773051886866e-16,2.4215161421671408e-15,0.12582386480568983,-7.229892041845225e-17,0.0,0.0,0.2,0.0,-1.0913805226410843e-15,1.4260882610551124e-14,0.20025149257040914,-4.3599208543911373e-16,-6.725271573162727e-17,9.035485211711996e-16,0.030771146049015666,-7.114437988250746e-17,-6.725271573162727e-17,9.035485211711996e-16,0.030771146049015666,-7.114437988250746e-17
1.06,-2.2885774625498408e-17,2.1422773726091548e-16,0.051914763710957004,-4.918980459855851e-18,-2.646732256920842e-16,2.5735653373975713e-15,0.1259311009904107,-7.706177826765585e-17,0.0,0.0,0.2,0.0,-1.071059365661305e-15,1.4129454151041398e-14,0.19175725608998234,-4.31652472955393e-16,-6.600049163073197e-17,8.9522140752243e-16,0.02946590039037375,-7.043624996594315e-17,-6.600049163073197e-17,8.9522140752243e-16,0.02946590039037375,-7.043624996594315e-17
1.08,-2.8457949074280846e-17,2.6856129645394814e-16,0.054432412916452746,-6.54984629254619e-18,-2.7860872243912197e-16,2.7166779596516333e-15,0.125882460274787,-8.154329163451694e-17,0.0,0.0,0.2,0.0,-1.0479728321185262e-15,1.3961277676246355e-14,0.1836374631077789,-4.2618195433488613e-16,-6.457786034368655e-17,8.845659937414891e-16,0.028218192657781922,-6.954358088343059e-17,-6.457786034368655e-17,8.845659937414891e-16,0.028218192657781922,-6.954358088343059e-17
1.1,-3.428853697164006e-17,3.2557287129139356e-16,0.056946193221662715,-8.264548476468918e-18,-2.9152939486796065e-16,2.8505787418722727e-15,0.12568901526049855,-8.57351091961364e-17,0.0,0.0,0.2,0.0,-1.022446068691927e-15,1.3759894011659695e-14,0.17587521492354002,-4.19694425909623e-16,-6.30048579594007e-17,8.718066213173245e-16,0.027025426154621206,-6.848495802719083e-17,-6.30048579594007e-17,8.718066213173245e-16,0.027025426154621206,-6.848495802719083e-17
1.12,-4.0356906439348576e-17,3.8507423224391917e-16,0.05945341775382706,-1.0057174198770698e-17,-3.0341847338542565e-16,2.9750680476262805e-15,0.12536122660821714,-8.963128611508895e-17,0.0,0.0,0.2,0.0,-9.947804480045533e-16,1.3528609916431478e-14,0.16845438596248435,-4.1229586558025755e-16,-6.130005556919088e-17,8.571528016400445e-16,0.025885122984670442,-6.727767467449902e-17,-6.130005556919088e-17,8.571528016400445e-16,0.025885122984670442,-6.727767467449902e-17
1.1400000000000001,-4.6642235011555e-17,4.468745200340287e-16,0.06195159723308396,-1.1921734975225998e-17,-3.1426642861032126e-16,3.0900143895054736e-15,0.12490897396284505,-9.322803882276496e-17,0.0,0.0,0.2,0.0,-9.652550305936935e-16,1.3270511604919803e-14,0.16135958813078916,-4.040848176017242e-16,-5.948064935587036e-17,8.408000727065199e-16,0.02479491857488023,-6.593781109410874e-17,-5.948064935587036e-17,8.408000727065199e-16,0.02479491857488023,-6.593781109410874e-17
1.16,-5.3123639354276204e-17,5.107814703187445e-16,0.06443842894063559,-1.3852205355071298e-17,-3.2407021713606017e-16,3.1953475142357904e-15,0.1243415853775812,-9.652351899226499e-17,0.0,0.0,0.2,0.0,-9.341279445549856e-16,1.2988477534198451e-14,0.1545761368214849,-3.95152849325263e-16,-5.756254560975507e-17,8.229308093180372e-16,0.023752556451753504,-6.448030907656857e-17,-5.756254560975507e-17,8.229308093180372e-16,0.023752556451753504,-6.448030907656857e-17
1.18,-5.978029105591144e-17,5.76602510654565e-16,0.06691178624680054,-1.5842557462616144e-17,-3.3283258508176154e-16,3.2910520167910256e-15,0.1236678653082476,-9.951760537724227e-17,0.0,0.0,0.2,0.0,-9.016376872636573e-16,1.26851904961162e-14,0.1480900184941648,-3.855849814731679e-16,-5.556044094293051e-17,8.037149892153695e-16,0.022755883259562494,-6.29190421456574e-17,-5.556044094293051e-17,8.037149892153695e-16,0.022755883259562494,-6.29190421456574e-17
1.2,-6.659151956821923e-17,6.441457396172051e-16,0.06936970867171943,-1.7886791708174963e-17,-3.40561425615389e-16,3.377161448132004e-15,0.12289612124594458,-1.0221171227794092e-16,0.0,0.0,0.2,0.0,-8.680043533483275e-16,1.2363149050510011e-14,0.1418878597554713,-3.754600934354047e-16,-5.348789795907662e-17,7.833109174703275e-16,0.02180284400917881,-6.126688169393499e-17,-5.348789795907662e-17,7.833109174703275e-16,0.02180284400917881,-6.126688169393499e-17
1.22,-7.353690330548295e-17,7.132207972848004e-16,0.07181039245277737,-1.9978963977681763e-17,-3.4726918686318673e-16,3.4537528833797677e-15,0.12203418905289684,-1.0460861347534001e-16,0.0,0.0,0.2,0.0,-8.334307928764017e-16,1.202467833428237e-14,0.1359568978707163,-3.648513049948424e-16,-5.135741662281283e-17,7.618659113329814e-16,0.020891477546815123,-5.953575927195717e-17,-5.135741662281283e-17,7.618659113329814e-16,0.020891477546815123,-5.953575927195717e-17
1.24,-8.059634984222708e-17,7.836396356706104e-16,0.07423218159404328,-2.2113209588663634e-17,-3.529723268372059e-16,3.5209419192905013e-15,0.12108945706329532,-1.0671228054909348e-16,0.0,0.0,0.2,0.0,-7.981037035046201e-16,1.1671940279257928e-14,0.13028495264022832,-3.5382633580992097e-16,-4.918050155986412e-17,7.395169476200109e-16,0.02001991223247422,-5.773672524799086e-17,-4.918050155986412e-17,7.395169476200109e-16,0.02001991223247422,-5.773672524799086e-17
1.26,-8.775016608658337e-17,8.552171971073664e-16,0.07663355937420382,-2.428376427996648e-17,-3.5769081221781494e-16,3.5788780718378036e-15,0.12006888900802744,-1.0852773456514218e-16,0.0,0.0,0.2,0.0,-7.621946601533384e-16,1.1306943270031492e-14,0.12486039957710227,-3.4244784390995424e-16,-4.6967725507333605e-17,7.163912746217313e-16,0.019186361818374822,-5.588000404304983e-17,-4.6967725507333605e-17,7.163912746217313e-16,0.019186361818374822,-5.588000404304983e-17
1.28,-9.497911924701213e-17,9.277720080379936e-16,0.07901314029059205,-2.6484982483661292e-17,-3.6144765802143737e-16,3.6277405465313604e-15,0.1189790458194109,-1.1006091018474071e-16,0.0,0.0,0.2,0.0,-7.258610855779502e-16,1.0931551271403135e-14,0.11967214432597534,-3.3077374438866925e-16,-4.4728789121957e-17,6.926069904029409e-16,0.018389121518076607,-5.3975046134715315e-17,-4.4728789121957e-17,6.926069904029409e-16,0.018389121518076607,-5.3975046134715315e-17
1.3,-1.0226448935433223e-16,1.0011266951543266e-15,0.08136966241798005,-2.8711353109830185e-17,-3.64268505366005e-16,3.667734355816648e-15,0.1178261063694001,-1.1131853130844478e-16,0.0,0.0,0.2,0.0,-6.892471650351822e-16,1.0547492453462978e-14,0.11470959826525245,-3.1885750941580075e-16,-4.2472577343388407e-17,6.682735892755911e-16,0.017626564257457036,-5.203057701247165e-17,-4.2472577343388407e-17,6.682735892755911e-16,0.017626564257457036,-5.203057701247165e-17
1.32,-1.0958811404869949e-16,1.0751084303446093e-15,0.08370198016182427,-3.095751305836191e-17,-3.661812347183627e-16,3.699086759514135e-15,0.11661588719221133,-1.123079974265864e-16,0.0,0.0,0.2,0.0,-6.524847080752007e-16,1.0156367340933234e-14,0.10996265523788218,-3.06748450624397e-16,-4.020721249928912e-17,6.434924781290972e-16,0.016897137099104103,-5.005464325714308e-17,-4.020721249928912e-17,6.434924781290972e-16,0.016897137099104103,-5.005464325714308e-17
1.34,-1.1693242629209336e-16,1.149549310460096e-15,0.08600905738662246,-3.321825865640498e-17,-3.6721561216969386e-16,3.722044005774341e-15,0.11535386123990923,-1.1303727990215342e-16,0.0,0.0,0.2,0.0,-6.156939603321787e-16,9.759656511994778e-15,0.10542166935833558,-2.9449198487273013e-16,-3.7940104329236897e-17,6.183574642166526e-16,0.016199357832081082,-4.805465590742936e-17,-3.7940104329236897e-17,6.183574642166526e-16,0.016199357832081082,-4.805465590742936e-17
1.36,-1.2428048562084333e-16,1.2242866774891477e-15,0.08828996090096655,-3.5488555205664974e-17,-3.674029664374983e-16,3.736868351452577e-15,0.11404517571720467,-1.135148274629997e-16,0.0,0.0,0.2,0.0,-5.789843680357537e-16,9.358727870516052e-15,0.10107743384586992,-2.821298843241881e-16,-3.5677997095216455e-17,5.929552159129425e-16,0.015531811719392809,-4.603743126747876e-17,-3.5677997095216455e-17,5.929552159129425e-16,0.015531811719392809,-4.603743126747876e-17
1.3800000000000001,-1.3161600350956867e-16,1.2991633843321351e-15,0.09054385428175717,-3.7763544810227916e-17,-3.667758944362669e-16,3.743835342149374e-15,0.11269466903953099,-1.1374948022814695e-16,0.0,0.0,0.2,0.0,-5.424552978232387e-16,8.954843514359564e-15,0.09692116083647961,-2.6970051173603045e-16,-3.342701393766671e-17,5.673656978799297e-16,0.014893148395839485,-4.4009229300870805e-17,-3.342701393766671e-17,5.673656978799297e-16,0.014893148395839485,-4.4009229300870805e-17
