,timestamp,topic,source,ux,uy,uz,uyaw
,1772303554.467816,/drone1/cmd_vel,manual,0,0,0,0
,1772303554.467926,/drone1/cmd_vel,controller,0,0,0,0
,1772303554.490256,/drone1/cmd_vel,manual,0,0.00753923,0,0
,1772303554.507963,/drone1/cmd_vel,manual,0,0.0150749,0,0
,1772303554.527853,/drone1/cmd_vel,manual,0,0.0226034,0,0
,1772303554.549028,/drone1/cmd_vel,manual,0,0.0301212,0,0
,1772303554.570550,/drone1/cmd_vel,manual,0,0.0376248,0,0
,1772303554.587993,/drone1/cmd_vel,manual,0,0.0451105,0,0
,1772303554.607901,/drone1/cmd_vel,manual,0,0.0525749,0,0
,1772303554.627858,/drone1/cmd_vel,manual,0,0.0600143,0,0
,1772303554.647932,/drone1/cmd_vel,manual,0,0.0674254,0,0
,1772303554.667978,/drone1/cmd_vel,manual,0,0.0748046,0,0
,1772303554.688242,/drone1/cmd_vel,manual,0,0.0821484,0,0
,1772303554.710331,/drone1/cmd_vel,manual,0,0.0894534,0,0
,1772303554.727970,/drone1/cmd_vel,manual,0,0.0967162,0,0
,1772303554.747881,/drone1/cmd_vel,manual,0,0.103933,0,0
,1772303554.768043,/drone1/cmd_vel,manual,0,0.111101,0,0
,1772303554.787869,/drone1/cmd_vel,manual,0,0.118217,0,0
,1772303554.807937,/drone1/cmd_vel,manual,0,0.125277,0,0
,1772303554.828066,/drone1/cmd_vel,manual,0,0.132277,0,0
,1772303554.848003,/drone1/cmd_vel,manual,0,0.139216,0,0
,1772303554.868212,/drone1/cmd_vel,manual,0,0.146089,0,0
,1772303554.887970,/drone1/cmd_vel,manual,0,0.152893,0,0
,1772303554.907886,/drone1/cmd_vel,manual,0,0.159625,0,0
,1772303554.927930,/drone1/cmd_vel,manual,0,0.166283,0,0
,1772303554.947913,/drone1/cmd_vel,manual,0,0.172862,0,0
,1772303554.968104,/drone1/cmd_vel,manual,0,0.17936,0,0
,1772303554.987913,/drone1/cmd_vel,manual,0,0.185775,0,0
,1772303555.014309,/drone1/cmd_vel,manual,0,0.192102,0,0
,1772303555.030449,/drone1/cmd_vel,manual,0,0.19834,0,0
,1772303555.047938,/drone1/cmd_vel,manual,0,0.204485,0,0
,1772303555.069667,/drone1/cmd_vel,manual,0,0.210534,0,0
,1772303555.088165,/drone1/cmd_vel,manual,0,0.216486,0,0
,1772303555.107909,/drone1/cmd_vel,manual,0,0.222337,0,0
,1772303555.127950,/drone1/cmd_vel,manual,0,0.228084,0,0
,1772303555.147953,/drone1/cmd_vel,manual,0,0.233725,0,0
,1772303555.167896,/drone1/cmd_vel,manual,0,0.239259,0,0
,1772303555.188014,/drone1/cmd_vel,manual,0,0.244681,0,0
,1772303555.207878,/drone1/cmd_vel,manual,0,0.24999,0,0
,1772303555.227946,/drone1/cmd_vel,manual,0,0.255184,0,0
,1772303555.247967,/drone1/cmd_vel,manual,0,0.26026,0,0
,1772303555.268071,/drone1/cmd_vel,manual,0,0.265216,0,0
,1772303555.288285,/drone1/cmd_vel,manual,0,0.270051,0,0
,1772303555.307924,/drone1/cmd_vel,manual,0,0.274761,0,0
,1772303555.330220,/drone1/cmd_vel,manual,0,0.279346,0,0
,1772303555.347908,/drone1/cmd_vel,manual,0,0.283803,0,0
,1772303555.367997,/drone1/cmd_vel,manual,0,0.288131,0,0
,1772303555.388033,/drone1/cmd_vel,manual,0,0.292327,0,0
,1772303555.407999,/drone1/cmd_vel,manual,0,0.296391,0,0
,1772303555.428031,/drone1/cmd_vel,manual,0,0.30032,0,0
,1772303555.448381,/drone1/cmd_vel,manual,0,0.304113,0,0
,1772303555.468110,/drone1/cmd_vel,manual,0,0.307768,0,0
,1772303555.487980,/drone1/cmd_vel,manual,0,0.311285,0,0
,1772303555.508224,/drone1/cmd_vel,manual,0,0.314662,0,0
,1772303555.528058,/drone1/cmd_vel,manual,0,0.317898,0,0
,1772303555.547891,/drone1/cmd_vel,manual,0,0.320992,0,0
,1772303555.567982,/drone1/cmd_vel,manual,0,0.323942,0,0
,1772303555.587968,/drone1/cmd_vel,manual,0,0.326748,0,0
,1772303555.607934,/drone1/cmd_vel,manual,0,0.329409,0,0
,1772303555.628008,/drone1/cmd_vel,manual,0,0.331925,0,0
,1772303555.647955,/drone1/cmd_vel,manual,0,0.334293,0,0
,1772303555.669555,/drone1/cmd_vel,manual,0,0.336515,0,0
,1772303555.687950,/drone1/cmd_vel,manual,0,0.338589,0,0
,1772303555.708247,/drone1/cmd_vel,manual,0,0.340514,0,0
,1772303555.727949,/drone1/cmd_vel,manual,0,0.342291,0,0
,1772303555.748003,/drone1/cmd_vel,manual,0,0.34392,0,0
,1772303555.767931,/drone1/cmd_vel,manual,0,0.345399,0,0
,1772303555.789941,/drone1/cmd_vel,manual,0,0.346729,0,0
,1772303555.808190,/drone1/cmd_vel,manual,0,0.34791,0,0
,1772303555.827960,/drone1/cmd_vel,manual,0,0.348943,0,0
,1772303555.847965,/drone1/cmd_vel,manual,0,0.349826,0,0
,1772303555.868012,/drone1/cmd_vel,manual,0,0.35056,0,0
,1772303555.887949,/drone1/cmd_vel,manual,0,0.351146,0,0
,1772303555.908041,/drone1/cmd_vel,manual,0,0.351584,0,0
,1772303555.927903,/drone1/cmd_vel,manual,0,0.351874,0,0
,1772303555.947901,/drone1/cmd_vel,manual,0,0.352018,0,0
,1772303555.967996,/drone1/cmd_vel,manual,0,0.352015,0,0
,1772303555.989903,/drone1/cmd_vel,manual,0,0.351866,0,0
,1772303556.010984,/drone1/cmd_vel,manual,0,0.351572,0,0
,1772303556.027964,/drone1/cmd_vel,manual,0,0.351135,0,0
,1772303556.048155,/drone1/cmd_vel,manual,0,0.350554,0,0
,1772303556.067885,/drone1/cmd_vel,manual,0,0.349831,0,0
,1772303556.088374,/drone1/cmd_vel,manual,0,0.348967,0,0
,1772303556.108185,/drone1/cmd_vel,manual,0,0.347964,0,0
,1772303556.128033,/drone1/cmd_vel,manual,0,0.346821,0,0
,1772303556.147971,/drone1/cmd_vel,manual,0,0.345542,0,0
,1772303556.167863,/drone1/cmd_vel,manual,0,0.344127,0,0
,1772303556.187966,/drone1/cmd_vel,manual,0,0.342577,0,0
,1772303556.208003,/drone1/cmd_vel,manual,0,0.340895,0,0
,1772303556.227849,/drone1/cmd_vel,manual,0,0.339082,0,0
,1772303556.247908,/drone1/cmd_vel,manual,0,0.337139,0,0
,1772303556.267930,/drone1/cmd_vel,manual,0,0.335068,0,0
,1772303556.287980,/drone1/cmd_vel,manual,0,0.332871,0,0
,1772303556.308028,/drone1/cmd_vel,manual,0,0.330551,0,0
,1772303556.327940,/drone1/cmd_vel,manual,0,0.328108,0,0
,1772303556.347899,/drone1/cmd_vel,manual,0,0.325545,0,0
,1772303556.368001,/drone1/cmd_vel,manual,0,0.322865,0,0
,1772303556.387885,/drone1/cmd_vel,manual,0,0.320068,0,0
,1772303556.408157,/drone1/cmd_vel,manual,0,0.317158,0,0
,1772303556.427921,/drone1/cmd_vel,manual,0,0.314136,0,0
,1772303556.450842,/drone1/cmd_vel,manual,0,0.311006,0,0
,1772303556.467943,/drone1/cmd_vel,manual,0,0.307768,0,0
,1772303556.487972,/drone1/cmd_vel,manual,0,0.304427,0,0
,1772303556.507941,/drone1/cmd_vel,manual,0,0.300983,0,0
,1772303556.527920,/drone1/cmd_vel,manual,0,0.29744,0,0
,1772303556.550799,/drone1/cmd_vel,manual,0,0.293801,0,0
,1772303556.567857,/drone1/cmd_vel,manual,0,0.290067,0,0
,1772303556.589168,/drone1/cmd_vel,manual,0,0.286242,0,0
,1772303556.608205,/drone1/cmd_vel,manual,0,0.282329,0,0
,1772303556.628108,/drone1/cmd_vel,manual,0,0.278329,0,0
,1772303556.647906,/drone1/cmd_vel,manual,0,0.274246,0,0
,1772303556.668000,/drone1/cmd_vel,manual,0,0.270082,0,0
,1772303556.690918,/drone1/cmd_vel,manual,0,0.265841,0,0
