,timestamp,topic,source,ux,uy,uz,uyaw
,1772304089.336993,/drone1/cmd_vel,manual,0,0,0,0
,1772304089.342648,/drone1/cmd_vel,manual,0,0,0,0
,1772304089.363358,/drone1/cmd_vel,manual,0,0,0,0.00949187
,1772304089.383007,/drone1/cmd_vel,manual,0,0,0,0.0189674
,1772304089.402832,/drone1/cmd_vel,manual,0,0,0,0.0284105
,1772304089.422808,/drone1/cmd_vel,manual,0,0,0,0.0378048
,1772304089.442838,/drone1/cmd_vel,manual,0,0,0,0.0471343
,1772304089.462802,/drone1/cmd_vel,manual,0,0,0,0.0563834
,1772304089.483399,/drone1/cmd_vel,manual,0,0,0,0.0655364
,1772304089.502791,/drone1/cmd_vel,manual,0,0,0,0.0745781
,1772304089.522830,/drone1/cmd_vel,manual,0,0,0,0.0834935
,1772304089.542770,/drone1/cmd_vel,manual,0,0,0,0.0922682
,1772304089.562734,/drone1/cmd_vel,manual,0,0,0,0.100888
,1772304089.582921,/drone1/cmd_vel,manual,0,0,0,0.109339
,1772304089.602869,/drone1/cmd_vel,manual,0,0,0,0.117609
,1772304089.622855,/drone1/cmd_vel,manual,0,0,0,0.125684
,1772304089.642840,/drone1/cmd_vel,manual,0,0,0,0.133554
,1772304089.662845,/drone1/cmd_vel,manual,0,0,0,0.141206
,1772304089.682855,/drone1/cmd_vel,manual,0,0,0,0.148629
,1772304089.702775,/drone1/cmd_vel,manual,0,0,0,0.155815
,1772304089.722831,/drone1/cmd_vel,manual,0,0,0,0.162753
,1772304089.742808,/drone1/cmd_vel,manual,0,0,0,0.169435
,1772304089.762858,/drone1/cmd_vel,manual,0,0,0,0.175853
,1772304089.783247,/drone1/cmd_vel,manual,0,0,0,0.182001
,1772304089.802831,/drone1/cmd_vel,manual,0,0,0,0.187872
,1772304089.823350,/drone1/cmd_vel,manual,0,0,0,0.19346
,1772304089.842777,/drone1/cmd_vel,manual,0,0,0,0.198762
,1772304089.862828,/drone1/cmd_vel,manual,0,0,0,0.203772
,1772304089.882860,/drone1/cmd_vel,manual,0,0,0,0.20849
,1772304089.902818,/drone1/cmd_vel,manual,0,0,0,0.212912
,1772304089.922841,/drone1/cmd_vel,manual,0,0,0,0.217037
,1772304089.942849,/drone1/cmd_vel,manual,0,0,0,0.220865
,1772304089.962751,/drone1/cmd_vel,manual,0,0,0,0.224396
,1772304089.982902,/drone1/cmd_vel,manual,0,0,0,0.227632
,1772304090.003070,/drone1/cmd_vel,manual,0,0,0,0.230575
,1772304090.022807,/drone1/cmd_vel,manual,0,0,0,0.233228
,1772304090.042868,/drone1/cmd_vel,manual,0,0,0,0.235594
,1772304090.062775,/drone1/cmd_vel,manual,0,0,0,0.237678
,1772304090.082797,/drone1/cmd_vel,manual,0,0,0,0.239484
