,timestamp,topic,x,dx,y,dy,z,dz,roll,pitch,yaw,p,q,r
,1772304066.885373,/drone1/odom,0,0,0,0,0.994502,-0.3234,0,0,0,0,0,0
,1772304066.920853,/drone1/odom,0,0,0,0,0.977676,-0.6566,0,0,0,0,0,0
,1772304066.964164,/drone1/odom,0,0,0,0,0.94952,-0.9898,0,0,0,0,0,0
,1772304066.994123,/drone1/odom,0,0,0,0,0.910036,-1.323,0,0,0,0,0,0
,1772304067.024774,/drone1/odom,0,0,0,0,0.859223,-1.6562,0,0,0,0,0,0
,1772304067.056485,/drone1/odom,0,0,0,0,0.797081,-1.9894,0,0,0,0,0,0
,1772304067.088767,/drone1/odom,0,0,0,0,0.723611,-2.3226,0,0,0,0,0,0
,1772304067.121446,/drone1/odom,0,0,0,0,0.638811,-2.6558,0,0,0,0,0,0
,1772304067.154478,/drone1/odom,0,0,0,0,0.542683,-2.989,0,0,0,0,0,0
,1772304067.187951,/drone1/odom,0,0,0,0,0.435226,-3.3222,0,0,0,0,0,0
,1772304067.221611,/drone1/odom,0,0,0,0,0.31644,-3.6554,0,0,0,0,0,0
,1772304067.255742,/drone1/odom,0,0,0,0,0.186326,-3.9886,0,0,0,0,0,0
,1772304067.289351,/drone1/odom,0,0,0,0,0.0448822,-4.3218,0,0,0,0,0,0
,1772304067.323213,/drone1/odom,7.79787e-15,5.39645e-13,1.1858e-14,2.00453e-14,0.025,4.89869e-12,-1.91076e-14,1.04527e-14,-1.30965e-14,-3.60553e-16,2.05407e-11,1.1087e-13
,1772304067.356944,/drone1/odom,7.79787e-15,5.39644e-13,1.25392e-14,2.00442e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30966e-14,-3.1746e-16,2.05407e-11,1.1087e-13
,1772304067.395576,/drone1/odom,7.79787e-15,5.39645e-13,1.32205e-14,2.00444e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30967e-14,-3.24839e-16,2.05407e-11,1.1087e-13
,1772304067.428003,/drone1/odom,7.79786e-15,5.39645e-13,1.39017e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30967e-14,-3.29435e-16,2.05407e-11,1.1087e-13
,1772304067.461022,/drone1/odom,7.79786e-15,5.39645e-13,1.45829e-14,2.0045e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30968e-14,-3.49162e-16,2.05407e-11,1.1087e-13
,1772304067.494293,/drone1/odom,7.79786e-15,5.39644e-13,1.52642e-14,2.00443e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30968e-14,-3.2221e-16,2.05407e-11,1.1087e-13
,1772304067.527766,/drone1/odom,7.79785e-15,5.39645e-13,1.59454e-14,2.00446e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30969e-14,-3.32141e-16,2.05407e-11,1.1087e-13
,1772304067.561337,/drone1/odom,7.79785e-15,5.39645e-13,1.66267e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.3097e-14,-3.28979e-16,2.05407e-11,1.1087e-13
,1772304067.595300,/drone1/odom,7.79785e-15,5.39644e-13,1.73079e-14,2.00447e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.3097e-14,-3.3794e-16,2.05407e-11,1.1087e-13
,1772304067.629659,/drone1/odom,7.79784e-15,5.39644e-13,1.79892e-14,2.00439e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30971e-14,-3.03656e-16,2.05407e-11,1.1087e-13
,1772304067.663634,/drone1/odom,7.79784e-15,5.39645e-13,1.86704e-14,2.00447e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30972e-14,-3.35122e-16,2.05407e-11,1.1087e-13
,1772304067.701900,/drone1/odom,7.79784e-15,5.39645e-13,1.93516e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30972e-14,-3.28714e-16,2.05407e-11,1.1087e-13
,1772304067.736875,/drone1/odom,7.79783e-15,5.39644e-13,2.00329e-14,2.00437e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30973e-14,-2.94388e-16,2.05407e-11,1.1087e-13
,1772304067.772748,/drone1/odom,7.79783e-15,5.39645e-13,2.07141e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30974e-14,-3.28334e-16,2.05407e-11,1.1087e-13
,1772304067.807870,/drone1/odom,7.79783e-15,5.39644e-13,2.13954e-14,2.00446e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30974e-14,-3.34141e-16,2.05407e-11,1.1087e-13
,1772304067.856016,/drone1/odom,7.79783e-15,5.39644e-13,2.20766e-14,2.00451e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30975e-14,-3.52494e-16,2.05407e-11,1.1087e-13
,1772304067.883404,/drone1/odom,7.79782e-15,5.39645e-13,2.27578e-14,2.00446e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30976e-14,-3.32733e-16,2.05407e-11,1.1087e-13
,1772304067.915102,/drone1/odom,7.79782e-15,5.39645e-13,2.34391e-14,2.00444e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30976e-14,-3.26018e-16,2.05407e-11,1.1087e-13
,1772304067.948289,/drone1/odom,7.79781e-15,5.39645e-13,2.41203e-14,2.00445e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30977e-14,-3.28168e-16,2.05407e-11,1.1087e-13
,1772304067.978201,/drone1/odom,7.79781e-15,5.39645e-13,2.48016e-14,2.0045e-14,0.025,4.89869e-12,-1.91075e-14,1.04527e-14,-1.30978e-14,-3.48516e-16,2.05407e-11,1.1087e-13
,1772304068.016873,/drone1/odom,4.65572e-13,6.46429e-11,2.54692e-14,1.90276e-14,0.0253452,0.0253603,0,0,-1.02917e-14,-3.15786e-16,0.000155369,1.05248e-13
,1772304068.048945,/drone1/odom,1.22081e-11,7.79983e-10,2.60939e-14,1.77755e-14,0.0267601,0.0565931,0,0,-6.83576e-15,-3.13302e-16,0.000357473,9.83234e-14
,1772304068.087410,/drone1/odom,7.08382e-11,2.89483e-09,2.66776e-14,1.66059e-14,0.0292005,0.0857706,0,0,-3.60721e-15,-3.10993e-16,0.000558438,9.18546e-14
,1772304068.124712,/drone1/odom,2.35078e-10,7.02537e-09,2.72229e-14,1.55132e-14,0.0325989,0.113028,0,0,-5.91079e-16,-3.08879e-16,0.000758337,8.58114e-14
,1772304068.153465,/drone1/odom,5.82499e-10,1.36704e-08,2.77323e-14,1.44924e-14,0.0368924,0.138492,0,0,2.22662e-15,-3.06978e-16,0.000957242,8.01657e-14
,1772304068.183244,/drone1/odom,1.2058e-09,2.32264e-08,2.82081e-14,1.35388e-14,0.042022,0.162281,0,0,4.85894e-15,-3.05305e-16,0.00115522,7.48915e-14
,1772304068.214329,/drone1/odom,2.20959e-09,3.60016e-08,2.86527e-14,1.26479e-14,0.0479327,0.184504,0,0,7.31808e-15,-3.03871e-16,0.00135233,6.99643e-14
,1772304068.249247,/drone1/odom,3.70756e-09,5.22272e-08,2.9068e-14,1.18156e-14,0.0545732,0.205264,0,0,9.61543e-15,-3.02686e-16,0.00154862,6.53613e-14
,1772304068.280927,/drone1/odom,5.82009e-09,7.20685e-08,2.9456e-14,1.10381e-14,0.0618953,0.224659,0,0,1.17616e-14,-3.01756e-16,0.00174416,6.10611e-14
,1772304068.313348,/drone1/odom,8.67217e-09,9.56342e-08,2.98184e-14,1.03118e-14,0.0698543,0.242777,0,0,1.37666e-14,-3.01087e-16,0.00193899,5.70438e-14
,1772304068.350490,/drone1/odom,1.23916e-08,1.22985e-07,3.0157e-14,9.63328e-15,0.0784081,0.259703,0,0,1.56397e-14,-3.00682e-16,0.00213316,5.32909e-14
,1772304068.391393,/drone1/odom,1.71075e-08,1.54139e-07,3.04733e-14,8.99939e-15,0.0875178,0.275515,0,0,1.73896e-14,-3.00543e-16,0.00232671,4.97848e-14
,1772304068.427307,/drone1/odom,2.29491e-08,1.89082e-07,3.07688e-14,8.40722e-15,0.0971467,0.290287,0,0,1.90243e-14,-3.0067e-16,0.00251969,4.65094e-14
,1772304068.460081,/drone1/odom,3.00444e-08,2.2777e-07,3.10449e-14,7.85401e-15,0.107261,0.304087,0,0,2.05515e-14,-3.01063e-16,0.00271213,4.34495e-14
,1772304068.502465,/drone1/odom,3.85196e-08,2.70133e-07,3.13028e-14,7.33721e-15,0.117828,0.316979,0,0,2.19782e-14,-3.01719e-16,0.00290406,4.05909e-14
,1772304068.534196,/drone1/odom,4.84983e-08,3.16085e-07,3.15437e-14,6.85441e-15,0.128818,0.329022,0,0,2.3311e-14,-3.02636e-16,0.00309552,3.79204e-14
,1772304068.568870,/drone1/odom,6.01006e-08,3.65522e-07,3.17688e-14,6.40339e-15,0.140204,0.340273,0,0,2.45562e-14,-3.0381e-16,0.00328654,3.54256e-14
,1772304068.607340,/drone1/odom,7.34431e-08,4.18326e-07,3.1979e-14,5.98204e-15,0.151959,0.350783,0,0,2.57194e-14,-3.05238e-16,0.00347716,3.30949e-14
,1772304068.643988,/drone1/odom,8.8638e-08,4.74374e-07,3.21755e-14,5.58841e-15,0.164059,0.360602,0,0,2.68061e-14,-3.06915e-16,0.00366738,3.09176e-14
,1772304068.669909,/drone1/odom,1.05793e-07,5.3353e-07,3.2359e-14,5.22069e-15,0.176482,0.369775,0,0,2.78214e-14,-3.08835e-16,0.00385725,2.88835e-14
,1772304068.704683,/drone1/odom,1.25012e-07,5.95659e-07,3.25304e-14,4.87717e-15,0.189206,0.378344,0,0,2.87698e-14,-3.10993e-16,0.00404679,2.69832e-14
,1772304068.732698,/drone1/odom,1.46394e-07,6.60617e-07,3.26905e-14,4.55625e-15,0.202211,0.38635,0,0,2.96558e-14,-3.13383e-16,0.00423601,2.5208e-14
,1772304068.765905,/drone1/odom,1.70031e-07,7.28263e-07,3.28401e-14,4.25644e-15,0.21548,0.393828,0,0,3.04835e-14,-3.15998e-16,0.00442494,2.35496e-14
,1772304068.795622,/drone1/odom,1.96013e-07,7.98454e-07,3.29799e-14,3.97637e-15,0.228993,0.400815,0,0,3.12568e-14,-3.18834e-16,0.0046136,2.20002e-14
,1772304068.836238,/drone1/odom,2.24425e-07,8.71047e-07,3.31105e-14,3.71472e-15,0.242737,0.407341,0,0,3.19792e-14,-3.21882e-16,0.004802,2.05528e-14
,1772304068.869240,/drone1/odom,2.55344e-07,9.45902e-07,3.32325e-14,3.4703e-15,0.256694,0.413439,0,0,3.26541e-14,-3.25137e-16,0.00499017,1.92007e-14
,1772304068.917897,/drone1/odom,2.88846e-07,1.02288e-06,3.33464e-14,3.24195e-15,0.270852,0.419135,0,0,3.32845e-14,-3.28592e-16,0.00517811,1.79374e-14
,1772304068.945657,/drone1/odom,3.25001e-07,1.10185e-06,3.34529e-14,3.02863e-15,0.285197,0.424456,0,0,3.38735e-14,-3.32241e-16,0.00536585,1.67573e-14
,1772304068.975364,/drone1/odom,3.63873e-07,1.18268e-06,3.35523e-14,2.82935e-15,0.299716,0.429427,0,0,3.44238e-14,-3.36076e-16,0.00555339,1.56549e-14
,1772304069.003989,/drone1/odom,4.05524e-07,1.26524e-06,3.36452e-14,2.64319e-15,0.314399,0.434071,0,0,3.49378e-14,-3.40091e-16,0.00574074,1.46249e-14
,1772304069.038846,/drone1/odom,4.50011e-07,1.34942e-06,3.3732e-14,2.46927e-15,0.329234,0.438409,0,0,3.5418e-14,-3.4428e-16,0.00592793,1.36628e-14
,1772304069.082859,/drone1/odom,4.97386e-07,1.43509e-06,3.38131e-14,2.3068e-15,0.344211,0.442462,0,0,3.58667e-14,-3.48635e-16,0.00611496,1.27639e-14
,1772304069.114209,/drone1/odom,5.47699e-07,1.52214e-06,3.38888e-14,2.15501e-15,0.359322,0.446248,0,0,3.62858e-14,-3.53152e-16,0.00630185,1.19242e-14
,1772304069.143505,/drone1/odom,6.00994e-07,1.61046e-06,3.39596e-14,2.01322e-15,0.374557,0.449785,0,0,3.66773e-14,-3.57823e-16,0.00648859,1.11397e-14
,1772304069.172673,/drone1/odom,6.57313e-07,1.69996e-06,3.40257e-14,1.88076e-15,0.389908,0.45309,0,0,3.70431e-14,-3.62643e-16,0.00667521,1.04068e-14
,1772304069.202918,/drone1/odom,7.16693e-07,1.79053e-06,3.40874e-14,1.75701e-15,0.405368,0.456176,0,0,3.73848e-14,-3.67605e-16,0.0068617,9.72215e-15
,1772304069.237975,/drone1/odom,7.79171e-07,1.88209e-06,3.41451e-14,1.64141e-15,0.420929,0.45906,0,0,3.77041e-14,-3.72704e-16,0.00704809,9.08254e-15
,1772304069.275232,/drone1/odom,8.44777e-07,1.97454e-06,3.4199e-14,1.53341e-15,0.436585,0.461754,0,0,3.80023e-14,-3.77933e-16,0.00723436,8.48501e-15
,1772304069.322580,/drone1/odom,9.13542e-07,2.06781e-06,3.42494e-14,1.43252e-15,0.452329,0.464271,0,0,3.82809e-14,-3.83288e-16,0.00742054,7.92679e-15
,1772304069.366981,/drone1/odom,9.8549e-07,2.16181e-06,3.42964e-14,1.33827e-15,0.468156,0.466622,0,0,3.85412e-14,-3.88763e-16,0.00760663,7.4053e-15
,1772304069.390421,/drone1/odom,1.06065e-06,2.25648e-06,3.43404e-14,1.25022e-15,0.48406,0.468818,0,0,3.87844e-14,-3.94353e-16,0.00779263,6.91811e-15
,1772304069.425709,/drone1/odom,1.13903e-06,2.35174e-06,3.43814e-14,1.16797e-15,0.500036,0.47087,0,0,3.90115e-14,-4.00053e-16,0.00797855,6.46298e-15
,1772304069.465662,/drone1/odom,1.22067e-06,2.44754e-06,3.44198e-14,1.09112e-15,0.516079,0.472787,0,0,3.92237e-14,-4.05858e-16,0.0081644,6.03779e-15
,1772304069.495326,/drone1/odom,1.30557e-06,2.54381e-06,3.44556e-14,1.01934e-15,0.532186,0.474578,0,0,3.9422e-14,-4.11763e-16,0.00835018,5.64058e-15
,1772304069.522317,/drone1/odom,1.39375e-06,2.64049e-06,3.44891e-14,9.52276e-16,0.548351,0.476251,0,0,3.96072e-14,-4.17764e-16,0.00853589,5.2695e-15
,1772304069.553344,/drone1/odom,1.48522e-06,2.73754e-06,3.45203e-14,8.89627e-16,0.564571,0.477813,0,0,3.97802e-14,-4.23856e-16,0.00872154,4.92283e-15
,1772304069.585303,/drone1/odom,1.58e-06,2.83491e-06,3.45496e-14,8.31102e-16,0.580843,0.479273,0,0,3.99419e-14,-4.30035e-16,0.00890713,4.59897e-15
,1772304069.619063,/drone1/odom,1.6781e-06,2.93255e-06,3.45768e-14,7.76427e-16,0.597162,0.480637,0,0,4.00929e-14,-4.36297e-16,0.00909267,4.29641e-15
,1772304069.655898,/drone1/odom,1.77951e-06,3.03042e-06,3.46023e-14,7.2535e-16,0.613526,0.481911,0,0,4.0234e-14,-4.42639e-16,0.00927816,4.01377e-15
,1772304069.687964,/drone1/odom,1.88426e-06,3.12848e-06,3.46262e-14,6.77635e-16,0.629932,0.483102,0,0,4.03658e-14,-4.49056e-16,0.0094636,3.74971e-15
,1772304069.718011,/drone1/odom,1.99235e-06,3.22671e-06,3.46484e-14,6.3306e-16,0.646377,0.484214,0,0,4.04889e-14,-4.55545e-16,0.009649,3.50303e-15
,1772304069.753341,/drone1/odom,2.10378e-06,3.32505e-06,3.46692e-14,5.91418e-16,0.662859,0.485252,0,0,4.06039e-14,-4.62102e-16,0.00983436,3.27258e-15
,1772304069.795681,/drone1/odom,2.21855e-06,3.4235e-06,3.46886e-14,5.52516e-16,0.679375,0.486223,0,0,4.07114e-14,-4.68724e-16,0.0100197,3.05729e-15
,1772304069.823818,/drone1/odom,2.33668e-06,3.52201e-06,3.47068e-14,5.16174e-16,0.695922,0.487129,0,0,4.08118e-14,-4.75408e-16,0.010205,2.85616e-15
,1772304069.870137,/drone1/odom,2.45815e-06,3.62057e-06,3.47237e-14,4.82224e-16,0.7125,0.487976,0,0,4.09056e-14,-4.82151e-16,0.0103902,2.66827e-15
,1772304069.898135,/drone1/odom,2.58297e-06,3.71915e-06,3.47395e-14,4.50509e-16,0.729105,0.488768,0,0,4.09932e-14,-4.88951e-16,0.0105754,2.49274e-15
,1772304069.929166,/drone1/odom,2.71115e-06,3.81774e-06,3.47543e-14,4.2088e-16,0.745736,0.489507,0,0,4.1075e-14,-4.95803e-16,0.0107606,2.32875e-15
,1772304069.958512,/drone1/odom,2.84268e-06,3.9163e-06,3.47682e-14,3.93201e-16,0.762392,0.490197,0,0,4.11515e-14,-5.02706e-16,0.0109458,2.17556e-15
,1772304070.000957,/drone1/odom,2.97756e-06,4.01484e-06,3.47811e-14,3.67344e-16,0.77907,0.490842,0,0,4.12229e-14,-5.09657e-16,0.0111309,2.03244e-15
,1772304070.029516,/drone1/odom,3.11579e-06,4.11332e-06,3.47931e-14,3.43189e-16,0.795769,0.491445,0,0,4.12897e-14,-5.16653e-16,0.0113161,1.89874e-15
,1772304070.070802,/drone1/odom,3.25736e-06,4.21175e-06,3.48044e-14,3.20623e-16,0.812488,0.492008,0,0,4.1352e-14,-5.23693e-16,0.0115012,1.77383e-15
,1772304070.101706,/drone1/odom,3.40228e-06,4.3101e-06,3.48149e-14,2.99543e-16,0.829226,0.492534,0,0,4.14103e-14,-5.30774e-16,0.0116862,1.65715e-15
,1772304070.131745,/drone1/odom,3.55055e-06,4.40837e-06,3.48248e-14,2.79849e-16,0.845981,0.493025,0,0,4.14647e-14,-5.37894e-16,0.0118713,1.54814e-15
,1772304070.164588,/drone1/odom,3.70215e-06,4.50655e-06,3.48339e-14,2.61452e-16,0.862752,0.493484,0,0,4.15155e-14,-5.45051e-16,0.0120563,1.4463e-15
,1772304070.194121,/drone1/odom,3.85709e-06,4.60463e-06,3.48425e-14,2.44266e-16,0.879538,0.493913,0,0,4.1563e-14,-5.52243e-16,0.0122413,1.35116e-15
,1772304070.225068,/drone1/odom,4.01536e-06,4.7026e-06,3.48506e-14,2.28211e-16,0.896338,0.494313,0,0,4.16074e-14,-5.59469e-16,0.0124264,1.26228e-15
,1772304070.269048,/drone1/odom,4.17696e-06,4.80046e-06,3.4858e-14,2.13212e-16,0.913151,0.494688,0,0,4.16488e-14,-5.66726e-16,0.0126113,1.17925e-15
,1772304070.303934,/drone1/odom,4.34189e-06,4.8982e-06,3.48651e-14,1.99201e-16,0.929977,0.495037,0,0,4.16875e-14,-5.74013e-16,0.0127963,1.10168e-15
,1772304070.331650,/drone1/odom,4.51014e-06,4.99582e-06,3.48716e-14,1.86112e-16,0.946814,0.495364,0,0,4.17237e-14,-5.81328e-16,0.0129813,1.02921e-15
,1772304070.372823,/drone1/odom,4.6817e-06,5.09331e-06,3.48777e-14,1.73885e-16,0.963661,0.495669,0,0,4.17575e-14,-5.8867e-16,0.0131662,9.61512e-16
