t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
10.86,1.4840297755347328e-19,0.20044150565601754,-2.263459453967289e-20,2.1000365654320228e-20,7.861871160664997e-21,0.00019117555244384764,1.231228792568592e-22,-3.2558732038780527e-23,0.0,0.2,0.0,0.0,-5.76723705234551e-21,-3.168095799248132e-05,1.0228147124126087e-21,-1.5361915343172252e-22,-4.7131198165518515e-21,2.574976016759053e-05,1.4959583009045228e-21,7.553446827480441e-23,-4.7131198165518515e-21,2.574976016759053e-05,1.4959583009045228e-21,7.553446827480441e-23
10.88,1.485561804553009e-19,0.20044527232735124,-2.2631775966165365e-20,2.0999679559181287e-20,7.660145091381136e-21,0.0001883335666856329,1.4092867537625717e-22,-3.4304756947079444e-23,0.0,0.2,0.0,0.0,-5.777402410377727e-21,-3.168499270564688e-05,1.0291358120246805e-21,-1.493371677898545e-22,-4.72142627603169e-21,2.5753039515910203e-05,1.505203476321699e-21,7.342901787103948e-23,-4.72142627603169e-21,2.5753039515910203e-05,1.505203476321699e-21,7.342901787103948e-23
10.9,1.487053891083808e-19,0.20044898281394052,-2.2628606414495355e-20,2.0998961678908812e-20,7.460432653994359e-21,0.0001855243294644098,1.5847758350049148e-22,-3.589401362369964e-23,0.0,0.2,0.0,0.0,-5.7873104796092834e-21,-3.168945402083308e-05,1.0353456544202853e-21,-1.450034621511688e-22,-4.729522503884724e-21,2.5756665599316645e-05,1.5142859280759385e-21,7.12981367682274e-23,-4.729522503884724e-21,2.5756665599316645e-05,1.5142859280759385e-21,7.12981367682274e-23
10.92,1.4885064344569666e-19,0.20045263776301958,-2.2625090956323762e-20,2.099821504182883e-20,7.262716865794012e-21,0.00018274745395303527,1.757729085796768e-22,-3.733185399920192e-23,0.0,0.2,0.0,0.0,-5.796965457547221e-21,-3.169429072507116e-05,1.0414460182152178e-21,-1.406229005577383e-22,-4.7374119292139466e-21,2.5760596792753458e-05,1.523208257552448e-21,6.914421661365587e-23,-4.7374119292139466e-21,2.5760596792753458e-05,1.523208257552448e-21,6.914421661365587e-23
10.94,1.4899198306263125e-19,0.20045623781419591,-2.2621234597923967e-20,2.0997442571643606e-20,7.066980846729732e-21,0.0001800025588170638,1.9281791998972606e-22,-3.862350926124107e-23,0.0,0.2,0.0,0.0,-5.806371446805803e-21,-3.1699454166042064e-05,1.0474386463370754e-21,-1.3620016069146838e-22,-4.745097903624057e-21,2.576479355241811e-05,1.5319730139392434e-21,6.696955742140249e-23,-4.745097903624057e-21,2.576479355241811e-05,1.5319730139392434e-21,6.696955742140249e-23
10.96,1.491294472190349e-19,0.2004597835995579,-2.261704228089228e-20,2.0996647089822683e-20,6.873207820181411e-21,0.00017728926810008552,2.0961585158440165e-22,-3.9774091046114784e-23,0.0,0.2,0.0,0.0,-5.8155324580284816e-21,-3.170489813990047e-05,1.0533252469586275e-21,-1.3173974069985743e-22,-4.7525837036072285e-21,2.5769218324587115e-05,1.5405826955922858e-21,6.477637092855813e-23,-4.7525837036072285e-21,2.5769218324587115e-05,1.5405826955922858e-21,6.477637092855813e-23
10.98,1.4926307484130814e-19,0.20046327574378014,-2.2612518882856983e-20,2.0995831317968318e-20,6.681381113662249e-21,0.0001746072111126323,2.2616990176491334e-22,-4.0788592718287277e-23,0.0,0.2,0.0,0.0,-5.82445241270725e-21,-3.1710578783862207e-05,1.0591074944018815e-21,-1.2724596574177526e-22,-4.7598725328451155e-21,2.57738354583129e-05,1.5490397513577589e-21,6.256678381378319e-23,-4.7598725328451155e-21,2.57738354583129e-05,1.5490397513577589e-21,6.256678381378319e-23
11.0,1.493929045244973e-19,0.20046671486422663,-2.260766921818566e-20,2.0994997880153745e-20,6.491484159457698e-21,0.0001719560223245153,2.4248323356609935e-22,-4.1671890728703917e-23,0.0,0.2,0.0,0.0,-5.833135145902701e-21,-3.171645447338416e-05,1.0647870300137327e-21,-1.2272299426570592e-22,-4.766967524429785e-21,2.577861112185329e-05,1.5573465818527862e-21,6.034284078431681e-23,-4.766967524429785e-21,2.577861112185329e-05,1.5573465818527862e-21,6.034284078431681e-23
11.02,1.4951897453440135e-19,0.20047010157105183,-2.2602498038690493e-20,2.099414930523288e-20,6.303500495202994e-21,0.0001693353412604628,2.585589747582651e-22,-4.242874604333656e-23,0.0,0.2,0.0,0.0,-5.8415844088682225e-21,-3.1722485723682174e-05,1.070365463014362e-21,-1.1817482403440555e-22,-4.7738717430063985e-21,2.5783513222626934e-05,1.5655055407062884e-21,5.810650753829837e-23,-4.7738717430063985e-21,2.5783513222626934e-05,1.5655055407062884e-21,5.810650753829837e-23
11.040000000000001,1.4964132280968939e-19,0.20047343646729981,-2.2597010034331217e-20,2.0993288029120198e-20,6.117413764401851e-21,0.00016674481239893293,2.744002179637978e-22,-4.3063805634026816e-23,0.0,0.2,0.0,0.0,-5.849803871582368e-21,-3.172863509547357e-05,1.0758443713190871e-21,-1.1360529790579787e-22,-4.780588186840924e-21,2.578851133060231e-05,1.5735189357610144e-21,5.585967360723122e-23,-4.780588186840924e-21,2.578851133060231e-05,1.5735189357610144e-21,5.585967360723122e-23
