t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
18.56,-2.6518359011984378e-20,-5.6917863605873404e-21,0.2003476601617033,-7.496145713160265e-21,1.775175941025857e-21,3.7116270927257056e-22,-2.6926355009148126e-05,-5.660561288625896e-22,0.0,0.0,0.2,0.0,8.905747745291986e-22,1.979452138920108e-22,-2.6930328740574714e-05,-1.043929856620616e-21,7.277144017065579e-22,-1.6088660529935182e-22,-3.938802242150243e-05,5.13299838428532e-22,7.277144017065579e-22,-1.6088660529935182e-22,-3.938802242150243e-05,5.13299838428532e-22
18.580000000000002,-2.6482889563168567e-20,-5.6843696781226474e-21,0.20034712245548406,-7.507423214557023e-21,1.7734724407905495e-21,3.7083412323463415e-22,-2.688531096175704e-05,-5.638750698379202e-22,0.0,0.0,0.2,0.0,8.8939154676824e-22,1.9769409767997157e-22,-2.6888779969541032e-05,-1.0397181910788425e-21,7.267475520867675e-22,-1.6068250218366515e-22,-3.932725361541671e-05,5.112289643861843e-22,7.267475520867675e-22,-1.6068250218366515e-22,-3.932725361541671e-05,5.112289643861843e-22
18.6,-2.6447454283107666e-20,-5.6769595919118904e-21,0.20034658556909396,-7.518657187120643e-21,1.771764003045068e-21,3.705043105378629e-22,-2.6844319504789964e-05,-5.616986281810013e-22,0.0,0.0,0.2,0.0,8.882096531957786e-22,1.9744321608907408e-22,-2.6847292839068277e-05,-1.0355157181676476e-21,7.257817926709797e-22,-1.6047858976417306e-22,-3.926657496418277e-05,5.091626103561352e-22,7.257817926709797e-22,-1.6047858976417306e-22,-3.926657496418277e-05,5.091626103561352e-22
18.62,-2.6412053268932615e-20,-5.669556126111001e-21,0.2003460495014792,-7.529847723113541e-21,1.770050708752586e-21,3.7017329004444323e-22,-2.6803380738930435e-05,-5.595267996448775e-22,0.0,0.0,0.2,0.0,8.870290942884767e-22,1.9719256965169502e-22,-2.6805867298693833e-05,-1.0313224258554821e-21,7.248171238486894e-22,-1.6027486847358257e-22,-3.92059863939945e-05,5.071007704224773e-22,7.248171238486894e-22,-1.6027486847358257e-22,-3.92059863939945e-05,5.071007704224773e-22
18.64,-2.63766866161727e-20,-5.662159304502815e-21,0.20034551425158395,-7.54099491471184e-21,1.768332637995758e-21,3.698410804093225e-22,-2.6762494761685288e-05,-5.573595799149726e-22,0.0,0.0,0.2,0.0,8.858498704988224e-22,1.9694215889066418e-22,-2.676450329724562e-05,-1.0271383020396579e-21,7.238535459896376e-22,-1.6007133873684107e-22,-3.9145487830008145e-05,5.050434386343244e-22,7.238535459896376e-22,-1.6007133873684107e-22,-3.9145487830008145e-05,5.050434386343244e-22
18.66,-2.6341354418772982e-20,-5.6547691505011666e-21,0.2003449798183506,-7.552098854004049e-21,1.7666098699859194e-21,3.6950770008241173e-22,-2.6721661667438868e-05,-5.551969646104209e-22,0.0,0.0,0.2,0.0,8.84671982255333e-22,1.9669198431939235e-22,-2.6723200782955164e-05,-1.0229633345493207e-21,7.228910594439781e-22,-1.598680009712404e-22,-3.9085079196507665e-05,5.029906090072728e-22,7.228910594439781e-22,-1.598680009712404e-22,-3.9085079196507665e-05,5.029906090072728e-22
18.68,-2.6306056769111537e-20,-5.6473856871549514e-21,0.20034444620071964,-7.563159632989757e-21,1.7648824830721837e-21,3.691731673107658e-22,-2.668088154750831e-05,-5.53038949285405e-22,0.0,0.0,0.2,0.0,8.834954299628375e-22,1.9644204644198569e-22,-2.6681959703457157e-05,-1.018797511146847e-21,7.219296645425084e-22,-1.5966485558650977e-22,-3.902476041690409e-05,5.009422755240888e-22,7.219296645425084e-22,-1.5966485558650977e-22,-3.902476041690409e-05,5.009422755240888e-22
18.7,-2.6270793758016528e-20,-5.6400089371521365e-21,0.20034391339762983,-7.574177343578366e-21,1.7631505547504472e-21,3.6883750014074064e-22,-2.664015449019764e-05,-5.508855294304659e-22,0.0,0.0,0.2,0.0,8.823202140030972e-22,1.9619234575334047e-22,-2.664078000562107e-05,-1.0146408195268926e-21,7.209693615971769e-22,-1.5946190298489263e-22,-3.8964531413489265e-05,4.988984321342399e-22,7.209693615971769e-22,-1.5946190298489263e-22,-3.8964531413489265e-05,4.988984321342399e-22
18.72,-2.6235565474783083e-20,-5.632638922823734e-21,0.20034338140801822,-7.58515207758784e-21,1.761414161672308e-21,3.685007164201275e-22,-2.659948058084732e-05,-5.487367004737414e-22,0.0,0.0,0.2,0.0,8.811463347346226e-22,1.9594288273927252e-22,-2.659966163584406e-05,-1.0104932473218936e-21,7.200101509009326e-22,-1.5925914356125217e-22,-3.8904392107864216e-05,4.9685907275660095e-22,7.200101509009326e-22,-1.5925914356125217e-22,-3.8904392107864216e-05,4.9685907275660095e-22
18.740000000000002,-2.6200372007190005e-20,-5.625275666147729e-21,0.20034285023082019,-7.596083926743486e-21,1.759673379653882e-21,3.6816283380026485e-22,-2.6558859901888626e-05,-5.46592457782264e-22,0.0,0.0,0.2,0.0,8.799737924933673e-22,1.95693657876609e-22,-2.6558604539827248e-05,-1.0063547821002251e-21,7.190520327282931e-22,-1.5905657770314556e-22,-3.8844342420611955e-05,4.948241912785473e-22,7.190520327282931e-22,-1.5905657770314556e-22,-3.8844342420611955e-05,4.948241912785473e-22
