t,x_meas,x_model,y_meas,y_model,z_meas,z_model,yaw_meas,yaw_model,vx_meas,vx_model,vy_meas,vy_model,vz_meas,vz_model,wyaw_meas,wyaw_model,ux,uy,uz,uyaw
0.0,-1.08141,-1.08141,-1.0017,-1.0017,1.54491,1.54491,-1.52251,-1.52251,-0.0148522,-0.0148522,0.0349741,0.0349741,0.0157773,0.0157773,0.0439373,0.0439373,0.0,-0.25,0.0,0.0
0.009946823120117188,-1.08155,-1.0815262760201538,-1.0014,-1.0013524780213463,1.54495,1.5450652538153657,-1.52313,-1.5220818179780484,-0.0147756,-0.01168976453583679,0.0346082,0.03493798718013378,0.0149251,0.015608382042279672,0.0366064,0.043047113312563855,0.0,-0.25,0.0,0.0
0.01996302604675293,-1.08169,-1.081611709958142,-1.0011,-1.001002948535364,1.54495,1.545219905060146,-1.52358,-1.5216594459304527,-0.0147519,-0.008529573393614947,0.0343022,0.0348964062072716,0.0138979,0.015440106985951064,0.0309843,0.04216887883456557,0.0,-0.25,0.0,0.0
0.029944896697998047,-1.08182,-1.0816656614574962,-1.0008,-1.0006550668567016,1.54492,1.5453723703154278,-1.52384,-1.5212470797740114,-0.0146149,-0.005404948755536632,0.0340412,0.03485135109609247,0.0127701,0.015274216688302086,0.0270964,0.04131151072266956,0.0,-0.25,0.0,0.0
0.03988385200500488,-1.08196,-1.0816886054645594,-1.0005,-1.0003091384305114,1.54489,1.5455225560233015,-1.52419,-1.520844798713412,-0.0146223,-0.00230849282991923,0.0337144,0.03480531056884667,0.0116775,0.015110814289276998,0.0228069,0.040475185587746244,0.0,-0.25,0.0,0.0
0.04969382286071777,-1.08215,-1.081681436550946,-1.00023,-0.9999681638479478,1.54485,1.5456692274270925,-1.52455,-1.5204556722387736,-0.0148617,0.0007307782784320097,0.0332672,0.03475796081137136,0.0106132,0.014951257852670617,0.0187328,0.03966642514659112,0.0,-0.25,0.0,0.0
0.05998396873474121,-1.08231,-1.0816411995708584,-0.999971,-0.9996110430791186,1.54483,1.5458213740123674,-1.5252,-1.5200560541237866,-0.0149982,0.003910243895483298,0.0327774,0.03470512208487706,0.00972868,0.014785658739694056,0.0130218,0.0388350291511229,0.0,-0.25,0.0,0.0
0.0698709487915039,-1.08246,-1.0815724746839706,-0.99972,-0.9992684599357331,1.5448,1.545966003822279,-1.52594,-1.5196798253646058,-0.0150043,0.006951049409751424,0.0322524,0.034649927623871965,0.00883669,0.014628310068497755,0.00702406,0.038052950144614246,0.0,-0.25,0.0,0.0
0.07999682426452637,-1.08262,-1.0814706560092033,-0.999471,-0.9989182384267368,1.54475,1.546112513842704,-1.52692,-1.5193024531792556,-0.0150165,0.010055295963139213,0.0317452,0.034586788068785616,0.00791564,0.014468874401590687,-0.000249819,0.0372681045066813,0.0,-0.25,0.0,0.0
0.08959603309631348,-1.08277,-1.0813461051367956,-0.999211,-0.9985868371073054,1.5447,1.5462499685484459,-1.52768,-1.5189517036004128,-0.0150396,0.012975118532194707,0.0313512,0.03452381599761575,0.00702652,0.014319378622817432,-0.00541007,0.03653942579949507,0.0,-0.25,0.0,0.0
0.10000300407409668,-1.08294,-1.081178442511871,-0.998958,-0.9982282470860498,1.54465,1.54639732061692,-1.52814,-1.5185794995747939,-0.0151441,0.01611060752285673,0.0309298,0.03445671387199663,0.00616498,0.014158977553473858,-0.00822242,0.03576487590996065,0.0,-0.25,0.0,0.0
0.10987281799316406,-1.08315,-1.0809903304916866,-0.998716,-0.9978887782759696,1.54459,1.5465355824937,-1.52837,-1.5182336033030805,-0.015549,0.0190593279393968,0.0304664,0.03439465149636954,0.00532737,0.014008559625713547,-0.00924494,0.035045875692249304,0.0,-0.25,0.0,0.0
0.12021589279174805,-1.08334,-1.0807612881727622,-0.99848,-0.9975338009355665,1.54454,1.546678861009884,-1.52898,-1.5178787577812975,-0.0158437,0.022144509576184954,0.0299973,0.03432029133653654,0.00458709,0.013852603696128398,-0.012849,0.03430754671054174,0.0,-0.25,0.0,0.0
0.12994384765625,-1.08356,-1.0805178858536213,-0.998253,-0.9972005884236577,1.54448,1.5468122074931445,-1.52932,-1.5175516284783688,-0.016216,0.02502091369986899,0.0294955,0.03425308983749007,0.00385499,0.013707555711114226,-0.0142666,0.03362775706561035,0.0,-0.25,0.0,0.0
0.14015483856201172,-1.08375,-1.0802317296104391,-0.998036,-0.996851578482449,1.5444,1.5469506368720263,-1.52971,-1.5172153973813405,-0.0164333,0.028024336308122757,0.0289545,0.034179830775456915,0.00307155,0.013556899634853466,-0.0160013,0.03292835143341423,0.0,-0.25,0.0,0.0
0.14962387084960938,-1.08396,-1.07994005864379,-0.997827,-0.9965286699196161,1.54432,1.5470776992231672,-1.53035,-1.516909611496638,-0.0167135,0.03080261612700704,0.0284018,0.034101537836743474,0.00229384,0.013418726146638606,-0.0193099,0.03229325610210518,0.0,-0.25,0.0,0.0
