t,x_meas,x_model,y_meas,y_model,z_meas,z_model,yaw_meas,yaw_model,vx_meas,vx_model,vy_meas,vy_model,vz_meas,vz_model,wyaw_meas,wyaw_model,ux,uy,uz,uyaw
0.0,0.120185,0.120185,-0.496362,-0.496362,1.23049,1.23049,-0.0171124,-0.017112399999999806,0.0203621,0.0203621,8.508e-06,8.508e-06,-0.023144,-0.023144,0.00348924,0.00348924,0.0,0.0,0.0,0.0
0.010344982147216797,0.12045,0.12039444775033371,-0.496369,-0.496361898575893,1.23019,1.2302532417117602,-0.0170409,-0.01707706446984636,0.0207887,0.020246313367496716,-3.8882e-05,9.804183857637153e-06,-0.02356,-0.022886292588093212,0.00374103,0.0034157168809698267,0.0,0.0,0.0,0.0
0.020188093185424805,0.120704,0.12059265619712517,-0.496359,-0.4963617588775069,1.22989,1.2300303560987433,-0.0168155,-0.017044117267026593,0.0211022,0.02013676834712791,3.4023e-05,1.4192503325998558e-05,-0.0240654,-0.0226438178083774,0.00503502,0.003347234699684779,0.0,0.0,0.00949187,0.0
0.030193090438842773,0.120949,0.12079301653328887,-0.496342,-0.49636160806894664,1.22958,1.229806894122715,-0.0167627,-0.017011310662863544,0.0213416,0.020026026103630967,0.000144752,1.5073323505458475e-05,-0.0245226,-0.022335036219235792,0.00505208,0.003279021805984828,0.0,0.0,0.00949187,0.0
0.04024910926818848,0.121195,0.12099328546758634,-0.496341,-0.49636143414655165,1.22927,1.2295853799167609,-0.016642,-0.01697901215587949,0.0215616,0.019915330082023647,0.000146157,1.7295352954905337e-05,-0.0249878,-0.022028022193787456,0.00553496,0.003211858244527564,0.0,0.0,0.0189674,0.0
0.05014300346374512,0.121465,0.12118925405774132,-0.496346,-0.4963612692814883,1.22895,1.2293710274240959,-0.0166643,-0.016947874774519534,0.0219365,0.019807023026686122,0.000101591,1.6663313761641763e-05,-0.0254348,-0.02166512885910599,0.00500007,0.0031471310228807013,0.0,0.0,0.0189674,0.0
0.06039094924926758,0.121716,0.12139109197427017,-0.496346,-0.49636111750978545,1.22861,1.2291528153285531,-0.0167486,-0.016916296358337135,0.0221529,0.019695451239992508,9.4558e-05,1.4809963483520356e-05,-0.0260136,-0.0212932523365787,0.00407594,0.003081438645691694,0.0,0.0,0.0284105,0.0
0.07015204429626465,0.12198,0.12158230968034055,-0.496345,-0.4963610192706273,1.22826,1.2289490043672477,-0.016982,-0.01688681616040366,0.0224471,0.019589780157831953,9.0443e-05,1.006435832192449e-05,-0.0266289,-0.020879927951129414,0.0021885,0.0030201732276588216,0.0,0.0,0.0284105,0.0
0.08022212982177734,0.122264,0.12177848849118955,-0.496344,-0.4963609031697323,1.22791,1.2287429905605343,-0.016899,-0.016857026580876067,0.0228551,0.019481345054317655,9.3605e-05,1.1529285893521128e-05,-0.0272577,-0.020457999705321934,0.00260934,0.0029582250768332794,0.0,0.0,0.0378048,0.0
0.09030604362487793,0.122566,0.12197384781211905,-0.496352,-0.4963607860005984,1.22753,1.2285415613361421,-0.0168861,-0.01682780880112933,0.0233604,0.019373362837496143,3.4143e-05,1.1619410497741795e-05,-0.027948,-0.019975302082632318,0.00251858,0.002897464250222699,0.0,0.0,0.0378048,0.0
0.10000896453857422,0.122872,0.12216082347906275,-0.496364,-0.4963607377604907,1.22715,1.22835220026598,-0.0172231,-0.0168002505655771,0.0238591,0.019270039260010453,-4.9614e-05,4.971709872398213e-06,-0.0286262,-0.019515883087825855,2.5454e-05,0.002840199956012957,0.0,0.0,0.0471343,0.0
0.1102440357208252,0.123171,0.12235694410436246,-0.49637,-0.4963607507866611,1.22677,1.2281580303025375,-0.0175425,-0.01677178694666326,0.0242794,0.019161627878055962,-9.1093e-05,-1.2726995364050636e-06,-0.0292989,-0.0189710418212915,-0.00217425,0.002780988857506293,0.0,0.0,0.0471343,0.0
0.12017011642456055,0.123469,0.12254610621161124,-0.496381,-0.4963608127536332,1.22639,1.2279749092995045,-0.0177988,-0.01674474073474963,0.0246594,0.019057079314054343,-0.000156753,-6.24284387506813e-06,-0.0299297,-0.018448470095960644,-0.00378919,0.0027247624436043164,0.0,0.0,0.0563834,0.0
0.13022708892822266,0.123771,0.12273670322499143,-0.496383,-0.4963609280681139,1.226,1.2277952810488417,-0.0180713,-0.016717899214440113,0.0250411,0.018951728595338876,-0.00015982,-1.1466122697747377e-05,-0.0305361,-0.01786106610088798,-0.00540386,0.002668946375235063,0.0,0.0,0.0563834,0.0
0.1402759552001953,0.124066,0.12292609465915261,-0.496373,-0.49636107500604304,1.22561,1.2276216317250948,-0.0182372,-0.016691628284950077,0.0253431,0.018847044933756114,-8.3037e-05,-1.4622338998669573e-05,-0.0311178,-0.017280489066847506,-0.00617377,0.0026143177527697178,0.0,0.0,0.0655364,0.0
0.15022611618041992,0.124364,0.12311260008723768,-0.496357,-0.49636125828825983,1.22521,1.2274559658844344,-0.0184392,-0.01666614261037047,0.0256538,0.018743960872164345,2.9204e-05,-1.8420025278183087e-05,-0.0317482,-0.01664956386029282,-0.00713931,0.002561332890017644,0.0,0.0,0.0655364,0.0
0.16022109985351562,0.124655,0.12329891638684136,-0.496351,-0.4963614544073747,1.2248,1.2272958204174473,-0.0185042,-0.01664106331691073,0.0258912,0.01864098088576139,6.982e-05,-1.9621754402073736e-05,-0.0323814,-0.016022584150709118,-0.00709525,0.0025091880367271776,0.0,0.0,0.0745781,0.0
0.17020797729492188,0.124945,0.12348405961889931,-0.496354,-0.49636165301133256,1.22437,1.2271426105922267,-0.0185194,-0.016616514112042235,0.0261015,0.018538650658747373,4.9275e-05,-1.988649194823854e-05,-0.0330579,-0.015341113988780223,-0.00671185,0.002458146203629556,0.0,0.0,0.0745781,0.0
0.18024206161499023,0.125239,0.12366905200883735,-0.496357,-0.4963618671616487,1.22394,1.2269954729603103,-0.0185994,-0.016592352977184976,0.0263314,0.01843639977870755,2.1541e-05,-2.1342287878925437e-05,-0.0337386,-0.01466378268539474,-0.00680018,0.002407906300799635,0.0,0.0,0.0834935,0.0
0.19010400772094727,0.125517,0.12384988516862931,-0.496373,-0.4963620859052646,1.22351,1.2268579466781118,-0.0186466,-0.016569083345769453,0.0264335,0.01833645792109267,-8.6688e-05,-2.2180573038146998e-05,-0.0344274,-0.013945146396160703,-0.00665684,0.0023595374752249333,0.0,0.0,0.0834935,0.0
0.20033597946166992,0.125768,0.12403644803648335,-0.496385,-0.4963623453490316,1.22307,1.226722808309915,-0.0188226,-0.016545443788210434,0.0263414,0.018233325167575445,-0.000165287,-2.5356184865865162e-05,-0.0350995,-0.013207461046714,-0.00741027,0.0023103618889877752,0.0,0.0,0.0922682,0.0
0.21028494834899902,0.126006,0.12421685877908924,-0.496392,-0.49636260330339266,1.22261,1.2265990591483902,-0.0188569,-0.016522923869666695,0.0261632,0.018133612100812668,-0.000202435,-2.5927748289665824e-05,-0.0357998,-0.012438390643941652,-0.00713604,0.0022635429659776263,0.0,0.0,0.0922682,0.0
0.2202589511871338,0.126223,0.12439673185803651,-0.496414,-0.4963628878616613,1.22215,1.2264826062664607,-0.0190042,-0.016500805945895536,0.0258545,0.01803419167473525,-0.000341428,-2.8529996758357504e-05,-0.0364982,-0.011675641547267376,-0.00765907,0.0022175573969736915,0.0,0.0,0.100888,0.0
0.23006606101989746,0.126434,0.12457264172065968,-0.496423,-0.49636317833966204,1.2217,1.2263759450364762,-0.0190687,-0.01647949254741743,0.025531,0.017936972831229265,-0.000381607,-2.9619123853803992e-05,-0.0371312,-0.010875908580954387,-0.00757609,0.0021732598942845877,0.0,0.0,0.100888,0.0
0.24021410942077637,0.126647,0.1247536516858937,-0.496423,-0.4963634439624834,1.22128,1.2262738850093466,-0.0188799,-0.01645789406982212,0.0252366,0.01783692372006531,-0.000353856,-2.6174768868593586e-05,-0.0374612,-0.010057108825058732,-0.00575499,0.0021283380549725448,0.0,0.0,0.109339,0.0
0.2502119541168213,0.126868,0.12493100252315517,-0.496423,-0.4963636532068641,1.22088,1.226181890130688,-0.0185874,-0.01643704860445272,0.0250257,0.017738906999789347,-0.000329129,-2.0928948896438177e-05,-0.0375834,-0.009201471062549376,-0.0033454,0.0020849959169135096,0.0,0.0,0.109339,0.0
0.26036906242370605,0.127099,0.12511017266272054,-0.496428,-0.4963637841075753,1.2205,1.2260971640264184,-0.0181332,-0.01641630921087467,0.0248892,0.017639876838166,-0.000340402,-1.2887596281019949e-05,-0.0376216,-0.008341557627398988,1.1482e-05,0.0020418600404421084,0.0,0.0,0.117609,0.0
0.27008795738220215,0.127337,0.12528069692060206,-0.496447,-0.4963638841097602,1.22013,1.2260245368099427,-0.0179843,-0.016396857434295864,0.0248146,0.017545642648649176,-0.000446153,-1.02894604037097e-05,-0.0376036,-0.00747278541294513,0.00103528,0.0020014391205502345,0.0,0.0,0.117609,0.0
0.2802469730377197,0.127562,0.12545794804147906,-0.496481,-0.4963639615507026,1.21976,1.2259577497074818,-0.0178298,-0.016376945518262964,0.0246596,0.017447666869251737,-0.000650154,-7.622878542159854e-06,-0.0375669,-0.006574170640697063,0.00202735,0.0019600241507973324,0.0,0.0,0.125684,0.0
0.2902390956878662,0.127783,0.1256313297375748,-0.496527,-0.49636401576303957,1.21939,1.2259013460105321,-0.0177007,-0.016357759319281406,0.0244833,0.017351838259631103,-0.000924709,-5.42550755628919e-06,-0.0375008,-0.005644816314270199,0.0027765,0.0019201324536354996,0.0,0.0,0.125684,0.0
0.3002760410308838,0.128003,0.1258045283409627,-0.496569,-0.49636408663132586,1.21905,1.2258539582465502,-0.0177923,-0.016338881056080723,0.0243078,0.017256107059345965,-0.00114641,-7.0607424726662786e-06,-0.0372931,-0.0047213332704738415,0.00195485,0.0018808773542016337,0.0,0.0,0.133554,0.0
0.31018805503845215,0.128232,0.12597463921400395,-0.496619,-0.49636415522142135,1.21871,1.225816630966645,-0.0177815,-0.016320614171676073,0.0242129,0.017162089653159764,-0.00141524,-6.919894933429805e-06,-0.0370485,-0.003765862303739186,0.00189483,0.0018429034090086556,0.0,0.0,0.133554,0.0
0.3202240467071533,0.128469,0.12614592764242613,-0.496674,-0.49636423642965516,1.21838,1.2257884422563075,-0.0178475,-0.016302496890844065,0.0241755,0.01706741436985856,-0.0016939,-8.091700003105937e-06,-0.0367566,-0.0028087618312297408,0.0013099,0.0018052307564652955,0.0,0.0,0.141206,0.0
0.3302011489868164,0.128701,0.12631527712973425,-0.49673,-0.4963643045870828,1.21806,1.2257703302500833,-0.017771,-0.016284851939024847,0.0241078,0.016973814897470827,-0.0019633,-6.831385077214747e-06,-0.036433,-0.001815357376969738,0.00174684,0.001768544746210178,0.0,0.0,0.141206,0.0
0.3402099609375,0.128941,0.12648423020264463,-0.496781,-0.49636437296984487,1.21776,1.2257620279635877,-0.0177684,-0.016267511771971055,0.0241038,0.016880432337308734,-0.0021759,-6.8322556571228776e-06,-0.0359813,-0.0008294977002720144,0.00164395,0.001732490043688846,0.0,0.0,0.148629,0.0
0.35010194778442383,0.129177,0.12665030325439655,-0.496848,-0.49636449162300006,1.21747,1.225763853650818,-0.0180733,-0.016250719306875272,0.0240657,0.01678864461931192,-0.00248709,-1.1994875955772416e-05,-0.0354913,0.00018456223794484253,-0.000567468,0.001697582634870319,0.0,0.0,0.148629,0.0
