t,x_meas,x_model,y_meas,y_model,z_meas,z_model,yaw_meas,yaw_model,vx_meas,vx_model,vy_meas,vy_model,vz_meas,vz_model,wyaw_meas,wyaw_model,ux,uy,uz,uyaw
0.0,0.166951,0.166951,-0.673742,-0.673742,1.34733,1.34733,-1.66049,-1.66049,0.00284688,0.00284688,-0.0103483,-0.0103483,0.0190835,0.0190835,-0.00606921,-0.00606921,0.0,0.0,0.0,0.00753923
0.01032400131225586,0.166929,0.16698027380335187,-0.673695,-0.6738482119268215,1.34734,1.347524828740742,-1.65992,-1.66055297517572,0.00250429,0.0028355094567005888,-0.00931536,-0.010287864521623318,0.0178563,0.018871437037777106,-0.00173335,-0.006099880638827161,0.0,0.0,0.0,0.00753923
0.020218849182128906,0.166935,0.16700820035710554,-0.673649,-0.6739494452834979,1.34733,1.3477095699812298,-1.6596,-1.6606136173161825,0.00237403,0.002822332806014579,-0.00835324,-0.010230915927931964,0.0165863,0.018670447784272622,0.000581246,-0.0061286581926296105,0.0,0.0,0.0,0.00753923
0.030246973037719727,0.166946,0.16703637746623087,-0.673586,-0.6740514644633228,1.34732,1.347894778606675,-1.6592,-1.6606753628368662,0.00228627,0.0028098086472709877,-0.00735003,-0.01017330672157644,0.0153309,0.01846892081831961,0.00332974,-0.006157235548031727,0.0,0.0,0.0,0.0150749
0.04027891159057617,0.166973,0.16706444518586622,-0.673513,-0.6741529461467549,1.3473,1.3480780570406632,-1.65875,-1.6607389551642275,0.00231063,0.002797836079982457,-0.00633776,-0.0101158597510858,0.0141279,0.018269493281128833,0.00620874,-0.00633898692921768,0.0,0.0,0.0,0.0150749
0.0502469539642334,0.166991,0.16709221228777674,-0.673432,-0.6742532167100059,1.34726,1.3482582142118522,-1.65834,-1.6608039058366053,0.00227924,0.0027856123469049746,-0.00534701,-0.010059203150656454,0.0129243,0.018073475657067753,0.00860113,-0.006515890477093822,0.0,0.0,0.0,0.0226034
0.06006789207458496,0.167018,0.16711944750366017,-0.673348,-0.6743514635692375,1.34722,1.3484338363800419,-1.65798,-1.660871051735095,0.00230597,0.0027731786492709498,-0.0044006,-0.010003816145424515,0.0117386,0.017882422861882755,0.0104452,-0.006837014726625568,0.0,0.0,0.0,0.0226034
0.0702369213104248,0.167071,0.16714750221635136,-0.673259,-0.6744526169657576,1.34717,1.3486136928438257,-1.65776,-1.6609438911633148,0.00251534,0.0027588388272408782,-0.0034843,-0.009947202842493183,0.0105665,0.01768668961537064,0.0112932,-0.007162869388056874,0.0,0.0,0.0,0.0301212
0.08039999008178711,0.167119,0.1671753925806854,-0.673169,-0.6745531401314687,1.34711,1.348791477562967,-1.65757,-1.6610215082979867,0.00267094,0.0027442857036075454,-0.00262426,-0.009891024844216964,0.00943677,0.0174932122512372,0.0117962,-0.007637174992912381,0.0,0.0,0.0,0.0301212
0.09024286270141602,0.16717,0.16720226778557548,-0.673074,-0.674649963291615,1.34703,1.3489618368245986,-1.65737,-1.6611011078845266,0.00283363,0.002730422908905523,-0.00179182,-0.009836880338483433,0.00824502,0.017307880353123965,0.012341,-0.00808702800656659,0.0,0.0,0.0,0.0376248
