,timestamp,topic,source,ux,uy,uz,uyaw
,1772302217.547575,/drone1/cmd_vel,manual,0,0,0,0
,1772302217.551562,/drone1/cmd_vel,manual,0,0,0,0
,1772302217.571907,/drone1/cmd_vel,manual,0.00753923,0,0,0
,1772302217.591868,/drone1/cmd_vel,manual,0.0150749,0,0,0
,1772302217.611586,/drone1/cmd_vel,manual,0.0226034,0,0,0
,1772302217.631696,/drone1/cmd_vel,manual,0.0301212,0,0,0
,1772302217.651671,/drone1/cmd_vel,manual,0.0376248,0,0,0
,1772302217.672010,/drone1/cmd_vel,manual,0.0451105,0,0,0
,1772302217.691774,/drone1/cmd_vel,manual,0.0525749,0,0,0
,1772302217.711650,/drone1/cmd_vel,manual,0.0600143,0,0,0
,1772302217.738809,/drone1/cmd_vel,manual,0.0674254,0,0,0
,1772302217.752522,/drone1/cmd_vel,manual,0.0748046,0,0,0
,1772302217.771631,/drone1/cmd_vel,manual,0.0821484,0,0,0
,1772302217.791939,/drone1/cmd_vel,manual,0.0894534,0,0,0
,1772302217.812099,/drone1/cmd_vel,manual,0.0967162,0,0,0
,1772302217.835183,/drone1/cmd_vel,manual,0.103933,0,0,0
,1772302217.854109,/drone1/cmd_vel,manual,0.111101,0,0,0
,1772302217.871693,/drone1/cmd_vel,manual,0.118217,0,0,0
,1772302217.891613,/drone1/cmd_vel,manual,0.125277,0,0,0
,1772302217.911755,/drone1/cmd_vel,manual,0.132277,0,0,0
,1772302217.931588,/drone1/cmd_vel,manual,0.139216,0,0,0
,1772302217.951530,/drone1/cmd_vel,manual,0.146089,0,0,0
,1772302217.971591,/drone1/cmd_vel,manual,0.152893,0,0,0
,1772302217.991569,/drone1/cmd_vel,manual,0.159625,0,0,0
,1772302218.011918,/drone1/cmd_vel,manual,0.166283,0,0,0
,1772302218.033858,/drone1/cmd_vel,manual,0.172862,0,0,0
,1772302218.054821,/drone1/cmd_vel,manual,0.17936,0,0,0
,1772302218.071631,/drone1/cmd_vel,manual,0.185775,0,0,0
,1772302218.091795,/drone1/cmd_vel,manual,0.192102,0,0,0
,1772302218.111642,/drone1/cmd_vel,manual,0.19834,0,0,0
,1772302218.131732,/drone1/cmd_vel,manual,0.204485,0,0,0
,1772302218.154781,/drone1/cmd_vel,manual,0.210534,0,0,0
,1772302218.171758,/drone1/cmd_vel,manual,0.216486,0,0,0
,1772302218.191639,/drone1/cmd_vel,manual,0.222337,0,0,0
,1772302218.211619,/drone1/cmd_vel,manual,0.228084,0,0,0
,1772302218.231560,/drone1/cmd_vel,manual,0.233725,0,0,0
,1772302218.251752,/drone1/cmd_vel,manual,0.239259,0,0,0
,1772302218.271702,/drone1/cmd_vel,manual,0.244681,0,0,0
,1772302218.291523,/drone1/cmd_vel,manual,0.24999,0,0,0
,1772302218.311643,/drone1/cmd_vel,manual,0.255184,0,0,0
,1772302218.331634,/drone1/cmd_vel,manual,0.26026,0,0,0
,1772302218.351629,/drone1/cmd_vel,manual,0.265216,0,0,0
,1772302218.371654,/drone1/cmd_vel,manual,0.270051,0,0,0
,1772302218.391676,/drone1/cmd_vel,manual,0.274761,0,0,0
,1772302218.411735,/drone1/cmd_vel,manual,0.279346,0,0,0
,1772302218.431660,/drone1/cmd_vel,manual,0.283803,0,0,0
,1772302218.452493,/drone1/cmd_vel,manual,0.288131,0,0,0
,1772302218.472129,/drone1/cmd_vel,manual,0.292327,0,0,0
